,HCP_ID,Date,Print,Print Spend,ZIP
3793,3955407446,2021-12-13,4550.72,183.42,90510
3794,3955407446,2021-12-20,2741.87,381.66,90510
3795,3955407446,2021-12-27,2074.63,191.45,90510
3796,3955407446,2022-01-03,4593.09,498.4,90510
3797,3955407446,2022-01-10,2545.63,194.64,90510
3798,3955407446,2022-01-17,2617.84,221.54,90510
3799,3955407446,2022-01-24,4287.04,460.39,90510
3800,3955407446,2022-01-31,2563.69,339.83,90510
3801,3955407446,2022-02-07,1315.05,284.88,90510
3802,3955407446,2022-02-14,1027.35,368.44,90510
3803,3955407446,2022-02-21,1704.08,451.22,90510
3804,3955407446,2022-02-28,3520.12,471.25,90510
3805,3955407446,2022-03-07,4752.67,167.67,90510
3806,3955407446,2022-03-14,3052.66,178.18,90510
3807,3955407446,2022-03-21,2812.55,280.04,90510
3808,3955407446,2022-03-28,3943.0,490.45,90510
3809,3955407446,2022-04-04,3515.87,426.41,90510
3810,3955407446,2022-04-11,2614.65,129.13,90510
3811,3955407446,2022-04-18,3058.69,461.57,90510
3812,3955407446,2022-04-25,1961.03,205.14,90510
3813,3955407446,2022-05-02,1419.14,498.73,90510
3814,3955407446,2022-05-09,2658.94,219.55,90510
3815,3955407446,2022-05-16,4707.09,424.5,90510
3816,3955407446,2022-05-23,4507.86,480.17,90510
3817,3955407446,2022-05-30,4427.14,494.26,90510
3818,3955407446,2022-06-06,3557.39,196.36,90510
3819,3955407446,2022-06-13,1668.53,340.91,90510
3820,3955407446,2022-06-20,2435.52,152.5,90510
3821,3955407446,2022-06-27,4189.06,239.92,90510
3822,3955407446,2022-07-04,2780.67,344.71,90510
3823,3955407446,2022-07-11,2607.98,446.51,90510
3824,3955407446,2022-07-18,4929.69,254.11,90510
3825,3955407446,2022-07-25,1713.51,211.25,90510
3826,3955407446,2022-08-01,3695.83,132.91,90510
3827,3955407446,2022-08-08,3698.46,311.06,90510
3828,3955407446,2022-08-15,1181.42,264.29,90510
3829,3955407446,2022-08-22,1922.3,152.08,90510
3830,3955407446,2022-08-29,4763.61,216.41,90510
3831,3955407446,2022-09-05,2976.23,344.82,90510
3832,3955407446,2022-09-12,3515.84,252.56,90510
3833,3955407446,2022-09-19,2078.07,325.96,90510
3834,3955407446,2022-09-26,4178.68,458.0,90510
3835,3955407446,2022-10-03,3365.94,311.52,90510
3836,3955407446,2022-10-10,4863.65,181.23,90510
3837,3955407446,2022-10-17,1067.28,297.01,90510
3838,3955407446,2022-10-24,1231.72,123.68,90510
3839,3955407446,2022-10-31,1131.74,347.33,90510
3840,3955407446,2022-11-07,3503.17,202.27,90510
3841,3955407446,2022-11-14,2799.22,267.54,90510
3842,3955407446,2022-11-21,2971.79,179.8,90510
3843,3955407446,2022-11-28,4250.96,215.27,90510
3844,3955407446,2022-12-05,2306.87,360.27,90510
3845,3955407446,2022-12-12,4926.15,181.76,90510
3846,3955407446,2022-12-19,2431.56,249.71,90510
3847,3955407446,2022-12-26,3116.8,434.03,90510
3848,3955407446,2023-01-02,3902.31,182.17,90510
3849,3955407446,2023-01-09,3850.96,150.42,90510
3850,3955407446,2023-01-16,1767.13,257.51,90510
3851,3955407446,2023-01-23,2379.17,447.91,90510
3852,3955407446,2023-01-30,4988.03,181.24,90510
3853,3955407446,2023-02-06,3629.69,332.98,90510
3854,3955407446,2023-02-13,4077.26,379.87,90510
3855,3955407446,2023-02-20,2101.99,436.31,90510
3856,3955407446,2023-02-27,2915.38,473.18,90510
3857,3955407446,2023-03-06,3241.25,216.33,90510
3858,3955407446,2023-03-13,4584.74,430.5,90510
3859,3955407446,2023-03-20,4787.75,457.41,90510
3860,3955407446,2023-03-27,1980.8,426.12,90510
3861,3955407446,2023-04-03,3376.74,261.33,90510
3862,3955407446,2023-04-10,1030.52,379.05,90510
3863,3955407446,2023-04-17,4415.55,341.67,90510
3864,3955407446,2023-04-24,2242.88,123.06,90510
3865,3955407446,2023-05-01,3635.9,261.49,90510
3866,3955407446,2023-05-08,2987.42,325.72,90510
3867,3955407446,2023-05-15,4074.28,314.71,90510
3868,3955407446,2023-05-22,3104.0,292.5,90510
3869,3955407446,2023-05-29,2710.62,349.2,90510
3870,3955407446,2023-06-05,1097.6,389.28,90510
3871,3955407446,2023-06-12,2258.67,249.05,90510
3872,3955407446,2023-06-19,3456.89,198.95,90510
3873,3955407446,2023-06-26,3635.11,151.07,90510
3874,3955407446,2023-07-03,3597.9,386.9,90510
3875,3955407446,2023-07-10,3798.19,409.67,90510
3876,3955407446,2023-07-17,3067.52,445.91,90510
3877,3955407446,2023-07-24,1934.21,253.34,90510
3878,3955407446,2023-07-31,4826.02,415.57,90510
3879,3955407446,2023-08-07,3970.49,384.48,90510
3880,3955407446,2023-08-14,1441.96,480.25,90510
3881,3955407446,2023-08-21,2169.95,157.75,90510
3882,3955407446,2023-08-28,1074.5,254.7,90510
3883,3955407446,2023-09-04,3690.42,256.72,90510
3884,3955407446,2023-09-11,4234.99,172.63,90510
3885,3955407446,2023-09-18,1678.89,206.53,90510
3886,3955407446,2023-09-25,1217.11,435.62,90510
3887,3955407446,2023-10-02,1539.8,252.02,90510
3888,3955407446,2023-10-09,2851.89,193.96,90510
3889,3955407446,2023-10-16,4538.27,394.3,90510
3890,3955407446,2023-10-23,1112.58,275.46,90510
3891,3955407446,2023-10-30,1551.1,355.58,90510
3892,3955407446,2023-11-06,2973.04,423.4,90510
3893,3955407446,2023-11-13,3736.59,427.41,90510
3894,3955407446,2023-11-20,4505.33,172.26,90510
3895,3955407446,2023-11-27,3334.23,163.67,90510
3896,3955407446,2023-12-04,1973.39,190.98,90510
3897,3955407446,2023-12-11,2412.43,415.15,90510
3898,3955407446,2023-12-18,2269.47,398.04,90510
3899,3955407446,2023-12-25,1003.24,331.45,90510
3900,0548064412,2021-01-04,2124.81,396.75,30098
3901,0548064412,2021-01-11,4964.39,312.92,30098
3902,0548064412,2021-01-18,3131.7,489.77,30098
3903,0548064412,2021-01-25,2436.91,258.52,30098
3904,0548064412,2021-02-01,3786.47,297.28,30098
3905,0548064412,2021-02-08,4075.53,264.54,30098
3906,0548064412,2021-02-15,3755.66,408.05,30098
3907,0548064412,2021-02-22,3571.3,180.87,30098
3908,0548064412,2021-03-01,3064.95,486.59,30098
3909,0548064412,2021-03-08,1416.99,382.07,30098
3910,0548064412,2021-03-15,4152.49,370.01,30098
3911,0548064412,2021-03-22,1450.47,129.91,30098
3912,0548064412,2021-03-29,3026.82,228.4,30098
3913,0548064412,2021-04-05,2562.04,209.13,30098
3914,0548064412,2021-04-12,4278.72,440.02,30098
3915,0548064412,2021-04-19,1065.27,425.33,30098
3916,0548064412,2021-04-26,3693.42,281.76,30098
3917,0548064412,2021-05-03,1331.01,367.48,30098
3918,0548064412,2021-05-10,2053.48,319.87,30098
3919,0548064412,2021-05-17,1887.07,451.14,30098
3920,0548064412,2021-05-24,2396.52,374.68,30098
3921,0548064412,2021-05-31,2974.11,465.73,30098
3922,0548064412,2021-06-07,1911.61,482.12,30098
3923,0548064412,2021-06-14,4009.36,380.42,30098
3924,0548064412,2021-06-21,4362.34,360.67,30098
3925,0548064412,2021-06-28,1440.68,379.37,30098
3926,0548064412,2021-07-05,2750.88,321.4,30098
3927,0548064412,2021-07-12,2633.33,168.44,30098
3928,0548064412,2021-07-19,2939.16,125.13,30098
3929,0548064412,2021-07-26,1214.83,313.28,30098
3930,0548064412,2021-08-02,1721.24,349.46,30098
3931,0548064412,2021-08-09,1763.76,422.09,30098
3932,0548064412,2021-08-16,1585.05,277.58,30098
3933,0548064412,2021-08-23,2862.97,348.05,30098
3934,0548064412,2021-08-30,2609.09,362.73,30098
3935,0548064412,2021-09-06,4065.92,149.15,30098
3936,0548064412,2021-09-13,1293.55,370.98,30098
3937,0548064412,2021-09-20,4413.33,291.9,30098
3938,0548064412,2021-09-27,3530.13,219.24,30098
3939,0548064412,2021-10-04,4498.06,408.6,30098
3940,0548064412,2021-10-11,3348.73,222.64,30098
3941,0548064412,2021-10-18,2752.24,211.78,30098
3942,0548064412,2021-10-25,2726.1,119.91,30098
3943,0548064412,2021-11-01,1422.58,186.89,30098
3944,0548064412,2021-11-08,4615.99,286.16,30098
3945,0548064412,2021-11-15,2922.29,311.49,30098
3946,0548064412,2021-11-22,3000.75,134.48,30098
3947,0548064412,2021-11-29,2293.98,126.99,30098
3948,0548064412,2021-12-06,1278.52,130.89,30098
3949,0548064412,2021-12-13,4589.75,187.59,30098
3950,0548064412,2021-12-20,1269.27,101.14,30098
3951,0548064412,2021-12-27,3453.05,346.79,30098
3952,0548064412,2022-01-03,2059.75,212.03,30098
3953,0548064412,2022-01-10,2352.76,241.64,30098
3954,0548064412,2022-01-17,4108.02,475.84,30098
3955,0548064412,2022-01-24,3352.84,256.81,30098
3956,0548064412,2022-01-31,2179.17,431.8,30098
3957,0548064412,2022-02-07,1360.32,273.27,30098
3958,0548064412,2022-02-14,3661.2,200.22,30098
3959,0548064412,2022-02-21,1538.25,360.72,30098
3960,0548064412,2022-02-28,3398.16,347.72,30098
3961,0548064412,2022-03-07,4912.86,229.2,30098
3962,0548064412,2022-03-14,4943.28,118.74,30098
3963,0548064412,2022-03-21,1161.65,443.46,30098
3964,0548064412,2022-03-28,2287.87,242.9,30098
3965,0548064412,2022-04-04,1204.69,100.95,30098
3966,0548064412,2022-04-11,3531.67,309.08,30098
3967,0548064412,2022-04-18,3910.93,191.0,30098
3968,0548064412,2022-04-25,4389.88,204.88,30098
3969,0548064412,2022-05-02,2791.65,247.26,30098
3970,0548064412,2022-05-09,4420.74,428.41,30098
3971,0548064412,2022-05-16,2766.8,242.98,30098
3972,0548064412,2022-05-23,4141.84,185.54,30098
3973,0548064412,2022-05-30,4763.76,227.19,30098
3974,0548064412,2022-06-06,2853.54,423.32,30098
3975,0548064412,2022-06-13,4180.61,377.25,30098
3976,0548064412,2022-06-20,1463.24,196.87,30098
3977,0548064412,2022-06-27,3854.18,443.76,30098
3978,0548064412,2022-07-04,1672.83,495.67,30098
3979,0548064412,2022-07-11,3484.83,428.49,30098
3980,0548064412,2022-07-18,4142.06,142.89,30098
3981,0548064412,2022-07-25,2370.51,283.37,30098
3982,0548064412,2022-08-01,2040.25,372.96,30098
3983,0548064412,2022-08-08,3245.75,492.38,30098
3984,0548064412,2022-08-15,1730.87,324.46,30098
3985,0548064412,2022-08-22,4600.53,115.83,30098
3986,0548064412,2022-08-29,2990.8,185.2,30098
3987,0548064412,2022-09-05,4832.96,366.16,30098
3988,0548064412,2022-09-12,2091.73,495.94,30098
3989,0548064412,2022-09-19,1873.1,232.4,30098
3990,0548064412,2022-09-26,3700.61,327.0,30098
3991,0548064412,2022-10-03,4297.91,367.72,30098
3992,0548064412,2022-10-10,3312.72,234.21,30098
3993,0548064412,2022-10-17,2183.31,139.18,30098
3994,0548064412,2022-10-24,2611.79,415.67,30098
3995,0548064412,2022-10-31,2138.03,452.45,30098
3996,0548064412,2022-11-07,4205.43,499.05,30098
3997,0548064412,2022-11-14,3903.2,119.69,30098
3998,0548064412,2022-11-21,3373.68,220.71,30098
3999,0548064412,2022-11-28,4794.12,384.83,30098
4000,0548064412,2022-12-05,4131.02,324.54,30098
4001,0548064412,2022-12-12,4867.9,168.25,30098
4002,0548064412,2022-12-19,2557.17,300.02,30098
4003,0548064412,2022-12-26,3213.59,410.55,30098
4004,0548064412,2023-01-02,3914.03,121.9,30098
4005,0548064412,2023-01-09,3894.95,204.94,30098
4006,0548064412,2023-01-16,2664.36,280.07,30098
4007,0548064412,2023-01-23,3774.28,372.52,30098
4008,0548064412,2023-01-30,2513.93,425.29,30098
4009,0548064412,2023-02-06,1485.94,193.09,30098
4010,0548064412,2023-02-13,2698.78,187.54,30098
4011,0548064412,2023-02-20,4710.34,471.12,30098
4012,0548064412,2023-02-27,1682.43,265.3,30098
4013,0548064412,2023-03-06,4968.01,107.77,30098
4014,0548064412,2023-03-13,1173.17,437.17,30098
4015,0548064412,2023-03-20,2528.71,392.3,30098
4016,0548064412,2023-03-27,3472.83,377.73,30098
4017,0548064412,2023-04-03,1789.59,318.84,30098
4018,0548064412,2023-04-10,3585.26,320.87,30098
4019,0548064412,2023-04-17,4778.77,106.51,30098
4020,0548064412,2023-04-24,1858.77,129.45,30098
4021,0548064412,2023-05-01,4853.83,193.59,30098
4022,0548064412,2023-05-08,3961.28,158.26,30098
4023,0548064412,2023-05-15,1208.74,176.39,30098
4024,0548064412,2023-05-22,2104.79,283.31,30098
4025,0548064412,2023-05-29,1088.9,346.91,30098
4026,0548064412,2023-06-05,3625.02,216.37,30098
4027,0548064412,2023-06-12,2059.42,176.16,30098
4028,0548064412,2023-06-19,1860.8,360.14,30098
4029,0548064412,2023-06-26,3423.08,465.95,30098
4030,0548064412,2023-07-03,4309.97,330.39,30098
4031,0548064412,2023-07-10,1669.54,229.43,30098
4032,0548064412,2023-07-17,2904.02,268.28,30098
4033,0548064412,2023-07-24,1257.65,243.29,30098
4034,0548064412,2023-07-31,1750.7,329.96,30098
4035,0548064412,2023-08-07,4721.78,155.94,30098
4036,0548064412,2023-08-14,4444.54,204.85,30098
4037,0548064412,2023-08-21,3755.74,342.95,30098
4038,0548064412,2023-08-28,1872.6,247.77,30098
4039,0548064412,2023-09-04,3187.0,464.76,30098
4040,0548064412,2023-09-11,1737.17,237.49,30098
4041,0548064412,2023-09-18,4977.58,415.84,30098
4042,0548064412,2023-09-25,2536.86,156.88,30098
4043,0548064412,2023-10-02,3002.96,333.51,30098
4044,0548064412,2023-10-09,2033.38,384.81,30098
4045,0548064412,2023-10-16,3164.18,246.8,30098
4046,0548064412,2023-10-23,2158.61,213.98,30098
4047,0548064412,2023-10-30,4159.31,299.28,30098
4048,0548064412,2023-11-06,2131.74,415.38,30098
4049,0548064412,2023-11-13,1087.24,498.14,30098
4050,0548064412,2023-11-20,4554.78,397.18,30098
4051,0548064412,2023-11-27,2065.59,455.95,30098
4052,0548064412,2023-12-04,4266.04,420.55,30098
4053,0548064412,2023-12-11,1701.38,346.19,30098
4054,0548064412,2023-12-18,4599.99,301.78,30098
4055,0548064412,2023-12-25,3206.3,263.11,30098
4056,9522864968,2021-01-04,3679.85,444.14,98271
4057,9522864968,2021-01-11,3041.78,487.59,98271
4058,9522864968,2021-01-18,2614.28,148.56,98271
4059,9522864968,2021-01-25,1058.27,331.61,98271
4060,9522864968,2021-02-01,4253.63,439.38,98271
4061,9522864968,2021-02-08,4854.91,310.52,98271
4062,9522864968,2021-02-15,1840.79,371.3,98271
4063,9522864968,2021-02-22,4571.68,174.27,98271
4064,9522864968,2021-03-01,2391.49,413.26,98271
4065,9522864968,2021-03-08,1938.63,459.44,98271
4066,9522864968,2021-03-15,4369.38,302.05,98271
4067,9522864968,2021-03-22,4990.9,218.07,98271
4068,9522864968,2021-03-29,4725.88,216.39,98271
4069,9522864968,2021-04-05,3778.35,402.08,98271
4070,9522864968,2021-04-12,3601.73,314.59,98271
4071,9522864968,2021-04-19,3610.55,109.26,98271
4072,9522864968,2021-04-26,4524.33,313.12,98271
4073,9522864968,2021-05-03,2936.89,329.88,98271
4074,9522864968,2021-05-10,3282.83,391.58,98271
4075,9522864968,2021-05-17,1349.82,476.3,98271
4076,9522864968,2021-05-24,4762.77,105.02,98271
4077,9522864968,2021-05-31,3096.64,393.13,98271
4078,9522864968,2021-06-07,2118.86,355.64,98271
4079,9522864968,2021-06-14,3623.87,186.91,98271
4080,9522864968,2021-06-21,1842.25,400.96,98271
4081,9522864968,2021-06-28,3837.44,445.26,98271
4082,9522864968,2021-07-05,4535.88,163.21,98271
4083,9522864968,2021-07-12,4212.68,365.6,98271
4084,9522864968,2021-07-19,3579.41,208.11,98271
4085,9522864968,2021-07-26,4316.2,495.97,98271
4086,9522864968,2021-08-02,1651.8,395.92,98271
4087,9522864968,2021-08-09,2519.21,175.17,98271
4088,9522864968,2021-08-16,1553.79,183.49,98271
4089,9522864968,2021-08-23,4406.48,319.21,98271
4090,9522864968,2021-08-30,4567.58,463.57,98271
4091,9522864968,2021-09-06,1602.66,351.46,98271
4092,9522864968,2021-09-13,1204.78,209.51,98271
4093,9522864968,2021-09-20,1693.17,435.49,98271
4094,9522864968,2021-09-27,2459.12,497.39,98271
4095,9522864968,2021-10-04,1565.09,191.35,98271
4096,9522864968,2021-10-11,3579.79,487.5,98271
4097,9522864968,2021-10-18,3933.58,150.31,98271
4098,9522864968,2021-10-25,2658.23,498.46,98271
4099,9522864968,2021-11-01,1277.66,214.15,98271
4100,9522864968,2021-11-08,1497.59,428.17,98271
4101,9522864968,2021-11-15,4334.43,237.46,98271
4102,9522864968,2021-11-22,2343.69,425.38,98271
4103,9522864968,2021-11-29,1630.67,428.82,98271
4104,9522864968,2021-12-06,1386.78,217.9,98271
4105,9522864968,2021-12-13,3015.18,148.29,98271
4106,9522864968,2021-12-20,1298.63,208.01,98271
4107,9522864968,2021-12-27,3344.95,425.33,98271
4108,9522864968,2022-01-03,3929.65,319.01,98271
4109,9522864968,2022-01-10,3644.44,314.97,98271
4110,9522864968,2022-01-17,3164.52,106.41,98271
4111,9522864968,2022-01-24,2532.41,323.51,98271
4112,9522864968,2022-01-31,3377.09,303.1,98271
4113,9522864968,2022-02-07,3792.73,247.31,98271
4114,9522864968,2022-02-14,1571.8,112.76,98271
4115,9522864968,2022-02-21,3280.07,298.89,98271
4116,9522864968,2022-02-28,1943.61,188.61,98271
4117,9522864968,2022-03-07,3325.47,142.75,98271
4118,9522864968,2022-03-14,1543.58,199.52,98271
4119,9522864968,2022-03-21,4538.58,382.06,98271
4120,9522864968,2022-03-28,3230.13,247.67,98271
4121,9522864968,2022-04-04,2670.42,168.76,98271
4122,9522864968,2022-04-11,4362.42,172.77,98271
4123,9522864968,2022-04-18,4042.5,195.79,98271
4124,9522864968,2022-04-25,4026.49,221.59,98271
4125,9522864968,2022-05-02,4925.03,467.97,98271
4126,9522864968,2022-05-09,4505.15,172.46,98271
4127,9522864968,2022-05-16,1335.45,485.67,98271
4128,9522864968,2022-05-23,2742.92,450.3,98271
4129,9522864968,2022-05-30,2947.75,359.67,98271
4130,9522864968,2022-06-06,4021.69,313.88,98271
4131,9522864968,2022-06-13,4748.27,119.2,98271
4132,9522864968,2022-06-20,4339.75,375.12,98271
4133,9522864968,2022-06-27,2322.64,288.08,98271
4134,9522864968,2022-07-04,2887.55,117.22,98271
4135,9522864968,2022-07-11,3140.94,126.43,98271
4136,9522864968,2022-07-18,3064.33,186.05,98271
4137,9522864968,2022-07-25,4334.43,127.77,98271
4138,9522864968,2022-08-01,2180.08,263.43,98271
4139,9522864968,2022-08-08,3408.61,495.01,98271
4140,9522864968,2022-08-15,1517.52,249.11,98271
4141,9522864968,2022-08-22,3724.36,249.52,98271
4142,9522864968,2022-08-29,1963.2,425.97,98271
4143,9522864968,2022-09-05,1749.45,234.61,98271
4144,9522864968,2022-09-12,1961.95,484.25,98271
4145,9522864968,2022-09-19,4345.06,284.39,98271
4146,9522864968,2022-09-26,4360.52,373.05,98271
4147,9522864968,2022-10-03,2427.59,183.73,98271
4148,9522864968,2022-10-10,2442.36,307.27,98271
4149,9522864968,2022-10-17,1799.96,209.39,98271
4150,9522864968,2022-10-24,3587.14,389.73,98271
4151,9522864968,2022-10-31,2824.3,487.84,98271
4152,9522864968,2022-11-07,2220.22,464.67,98271
4153,9522864968,2022-11-14,2097.01,394.25,98271
4154,9522864968,2022-11-21,4993.54,433.43,98271
4155,9522864968,2022-11-28,2901.11,149.84,98271
4156,9522864968,2022-12-05,4865.02,388.28,98271
4157,9522864968,2022-12-12,4351.91,329.12,98271
4158,9522864968,2022-12-19,2913.3,131.37,98271
4159,9522864968,2022-12-26,1247.83,332.84,98271
4160,9522864968,2023-01-02,1755.0,369.98,98271
4161,9522864968,2023-01-09,4828.48,242.34,98271
4162,9522864968,2023-01-16,3947.85,464.53,98271
4163,9522864968,2023-01-23,4374.61,133.57,98271
4164,9522864968,2023-01-30,3709.57,221.03,98271
4165,9522864968,2023-02-06,4611.5,168.3,98271
4166,9522864968,2023-02-13,1889.82,296.76,98271
4167,9522864968,2023-02-20,2322.12,243.77,98271
4168,9522864968,2023-02-27,2697.89,157.5,98271
4169,9522864968,2023-03-06,1383.69,177.17,98271
4170,9522864968,2023-03-13,3136.26,260.53,98271
4171,9522864968,2023-03-20,3655.92,377.24,98271
4172,9522864968,2023-03-27,3521.76,190.9,98271
4173,9522864968,2023-04-03,3489.32,325.18,98271
4174,9522864968,2023-04-10,3550.38,199.64,98271
4175,9522864968,2023-04-17,4953.98,494.91,98271
4176,9522864968,2023-04-24,4515.15,195.29,98271
4177,9522864968,2023-05-01,4010.72,150.22,98271
4178,9522864968,2023-05-08,4667.81,189.61,98271
4179,9522864968,2023-05-15,2764.07,357.44,98271
4180,9522864968,2023-05-22,2465.14,195.45,98271
4181,9522864968,2023-05-29,4171.44,425.01,98271
4182,9522864968,2023-06-05,2908.94,219.57,98271
4183,9522864968,2023-06-12,3837.76,460.0,98271
4184,9522864968,2023-06-19,4215.12,324.51,98271
4185,9522864968,2023-06-26,1238.69,467.67,98271
4186,9522864968,2023-07-03,4634.2,202.45,98271
4187,9522864968,2023-07-10,3746.34,249.47,98271
4188,9522864968,2023-07-17,1880.18,104.28,98271
4189,9522864968,2023-07-24,2460.53,184.42,98271
4190,9522864968,2023-07-31,1094.81,310.67,98271
4191,9522864968,2023-08-07,1930.04,335.5,98271
4192,9522864968,2023-08-14,2673.02,236.53,98271
4193,9522864968,2023-08-21,2503.94,329.56,98271
4194,9522864968,2023-08-28,4335.97,367.73,98271
4195,9522864968,2023-09-04,1442.23,326.8,98271
4196,9522864968,2023-09-11,4075.63,224.43,98271
4197,9522864968,2023-09-18,3512.15,100.18,98271
4198,9522864968,2023-09-25,4759.0,207.09,98271
4199,9522864968,2023-10-02,4623.96,186.66,98271
4200,9522864968,2023-10-09,4584.89,321.85,98271
4201,9522864968,2023-10-16,1729.95,227.67,98271
4202,9522864968,2023-10-23,4319.78,481.1,98271
4203,9522864968,2023-10-30,4506.03,448.6,98271
4204,9522864968,2023-11-06,1017.26,279.36,98271
4205,9522864968,2023-11-13,4348.13,114.09,98271
4206,9522864968,2023-11-20,3776.35,300.44,98271
4207,9522864968,2023-11-27,4161.51,204.32,98271
4208,9522864968,2023-12-04,4528.76,218.7,98271
4209,9522864968,2023-12-11,4804.78,356.19,98271
4210,9522864968,2023-12-18,1787.94,410.38,98271
4211,9522864968,2023-12-25,3139.14,263.15,98271
4212,8409901587,2021-01-04,2888.45,259.74,32662
4213,8409901587,2021-01-11,3829.86,203.54,32662
4214,8409901587,2021-01-18,3048.31,402.17,32662
4215,8409901587,2021-01-25,1574.44,216.73,32662
4216,8409901587,2021-02-01,1853.81,328.76,32662
4217,8409901587,2021-02-08,2648.24,229.58,32662
4218,8409901587,2021-02-15,2431.16,287.82,32662
4219,8409901587,2021-02-22,2673.66,382.53,32662
4220,8409901587,2021-03-01,3770.85,110.65,32662
4221,8409901587,2021-03-08,3838.53,188.8,32662
4222,8409901587,2021-03-15,2679.29,188.98,32662
4223,8409901587,2021-03-22,1475.88,333.57,32662
4224,8409901587,2021-03-29,4802.51,248.79,32662
4225,8409901587,2021-04-05,3713.07,281.22,32662
4226,8409901587,2021-04-12,1725.13,468.39,32662
4227,8409901587,2021-04-19,2798.44,103.36,32662
4228,8409901587,2021-04-26,2826.56,102.37,32662
4229,8409901587,2021-05-03,4175.68,247.14,32662
4230,8409901587,2021-05-10,3458.44,406.69,32662
4231,8409901587,2021-05-17,1110.82,307.23,32662
4232,8409901587,2021-05-24,3552.31,288.47,32662
4233,8409901587,2021-05-31,2225.17,285.29,32662
4234,8409901587,2021-06-07,2572.76,344.63,32662
4235,8409901587,2021-06-14,2876.45,152.08,32662
4236,8409901587,2021-06-21,1335.69,165.28,32662
4237,8409901587,2021-06-28,1262.46,201.43,32662
4238,8409901587,2021-07-05,1279.84,341.43,32662
4239,8409901587,2021-07-12,2778.71,202.18,32662
4240,8409901587,2021-07-19,1050.2,158.5,32662
4241,8409901587,2021-07-26,3666.86,199.76,32662
4242,8409901587,2021-08-02,2331.69,130.53,32662
4243,8409901587,2021-08-09,3193.13,421.75,32662
4244,8409901587,2021-08-16,2413.17,145.88,32662
4245,8409901587,2021-08-23,4815.88,304.51,32662
4246,8409901587,2021-08-30,1357.69,298.95,32662
4247,8409901587,2021-09-06,1179.67,122.12,32662
4248,8409901587,2021-09-13,2273.97,370.9,32662
4249,8409901587,2021-09-20,3820.23,460.58,32662
4250,8409901587,2021-09-27,1431.95,285.59,32662
4251,8409901587,2021-10-04,2905.45,284.33,32662
4252,8409901587,2021-10-11,4365.95,424.54,32662
4253,8409901587,2021-10-18,3030.99,411.41,32662
4254,8409901587,2021-10-25,1236.77,312.85,32662
4255,8409901587,2021-11-01,1379.61,446.8,32662
4256,8409901587,2021-11-08,3012.59,107.02,32662
4257,8409901587,2021-11-15,3198.61,395.11,32662
4258,8409901587,2021-11-22,1539.63,213.14,32662
4259,8409901587,2021-11-29,2793.15,265.85,32662
4260,8409901587,2021-12-06,3011.47,106.6,32662
4261,8409901587,2021-12-13,3952.61,226.14,32662
4262,8409901587,2021-12-20,3807.2,442.08,32662
4263,8409901587,2021-12-27,3749.11,368.77,32662
4264,8409901587,2022-01-03,3316.11,100.41,32662
4265,8409901587,2022-01-10,4615.28,433.43,32662
4266,8409901587,2022-01-17,1778.24,172.12,32662
4267,8409901587,2022-01-24,1147.31,251.81,32662
4268,8409901587,2022-01-31,4940.79,138.9,32662
4269,8409901587,2022-02-07,3260.05,205.95,32662
4270,8409901587,2022-02-14,4446.53,302.88,32662
4271,8409901587,2022-02-21,4414.22,471.84,32662
4272,8409901587,2022-02-28,3534.37,213.14,32662
4273,8409901587,2022-03-07,2793.67,352.59,32662
4274,8409901587,2022-03-14,3603.41,126.81,32662
4275,8409901587,2022-03-21,2402.25,312.96,32662
4276,8409901587,2022-03-28,2345.62,331.23,32662
4277,8409901587,2022-04-04,1704.09,113.83,32662
4278,8409901587,2022-04-11,2365.29,327.29,32662
4279,8409901587,2022-04-18,1044.01,344.66,32662
4280,8409901587,2022-04-25,2418.1,497.24,32662
4281,8409901587,2022-05-02,4131.16,216.42,32662
4282,8409901587,2022-05-09,4885.98,211.34,32662
4283,8409901587,2022-05-16,1433.07,110.75,32662
4284,8409901587,2022-05-23,4133.97,227.64,32662
4285,8409901587,2022-05-30,4937.35,347.28,32662
4286,8409901587,2022-06-06,1657.17,234.42,32662
4287,8409901587,2022-06-13,3049.36,388.69,32662
4288,8409901587,2022-06-20,3365.66,204.0,32662
4289,8409901587,2022-06-27,2904.15,186.59,32662
4290,8409901587,2022-07-04,2399.15,214.23,32662
4291,8409901587,2022-07-11,4594.21,415.23,32662
4292,8409901587,2022-07-18,3126.4,169.68,32662
4293,8409901587,2022-07-25,3374.52,241.83,32662
4294,8409901587,2022-08-01,1149.06,375.67,32662
4295,8409901587,2022-08-08,2022.73,193.67,32662
4296,8409901587,2022-08-15,3655.19,448.57,32662
4297,8409901587,2022-08-22,2128.12,411.02,32662
4298,8409901587,2022-08-29,4542.95,184.39,32662
4299,8409901587,2022-09-05,4669.73,213.24,32662
4300,8409901587,2022-09-12,1871.19,244.28,32662
4301,8409901587,2022-09-19,1912.86,329.02,32662
4302,8409901587,2022-09-26,2891.09,367.93,32662
4303,8409901587,2022-10-03,3897.22,132.72,32662
4304,8409901587,2022-10-10,1614.53,415.87,32662
4305,8409901587,2022-10-17,1264.97,363.52,32662
4306,8409901587,2022-10-24,3654.07,394.85,32662
4307,8409901587,2022-10-31,1874.62,160.42,32662
4308,8409901587,2022-11-07,2799.84,117.12,32662
4309,8409901587,2022-11-14,4367.38,398.7,32662
