,HCP_ID,Date,Samples,Samples Spend,ZIP
3766,0501049850,2021-06-07,4616.2,354.37,6040
3767,0501049850,2021-06-14,4680.49,425.72,6040
3768,0501049850,2021-06-21,4461.13,309.75,6040
3769,0501049850,2021-06-28,4301.19,284.21,6040
3770,0501049850,2021-07-05,1176.69,360.54,6040
3771,0501049850,2021-07-12,3913.81,140.62,6040
3772,0501049850,2021-07-19,4263.63,130.07,6040
3773,0501049850,2021-07-26,2766.46,295.17,6040
3774,0501049850,2021-08-02,1147.03,126.32,6040
3775,0501049850,2021-08-09,2802.58,224.5,6040
3776,0501049850,2021-08-16,4263.63,265.54,6040
3777,0501049850,2021-08-23,1422.11,163.15,6040
3778,0501049850,2021-08-30,3693.89,480.03,6040
3779,0501049850,2021-09-06,4478.39,151.8,6040
3780,0501049850,2021-09-13,1065.47,110.58,6040
3781,0501049850,2021-09-20,3219.39,294.36,6040
3782,0501049850,2021-09-27,1053.59,122.85,6040
3783,0501049850,2021-10-04,4999.02,485.98,6040
3784,0501049850,2021-10-11,1506.9,165.64,6040
3785,0501049850,2021-10-18,4600.65,302.98,6040
3786,0501049850,2021-10-25,4831.9,308.14,6040
3787,0501049850,2021-11-01,3308.9,188.05,6040
3788,0501049850,2021-11-08,4504.3,430.0,6040
3789,0501049850,2021-11-15,2349.69,344.95,6040
3790,0501049850,2021-11-22,2365.77,285.59,6040
3791,0501049850,2021-11-29,4414.2,266.17,6040
3792,0501049850,2021-12-06,4362.26,484.05,6040
3793,0501049850,2021-12-13,2665.38,451.01,6040
3794,0501049850,2021-12-20,2215.93,101.15,6040
3795,0501049850,2021-12-27,1337.97,394.84,6040
3796,0501049850,2022-01-03,1400.73,475.66,6040
3797,0501049850,2022-01-10,4466.32,305.94,6040
3798,0501049850,2022-01-17,3326.04,377.74,6040
3799,0501049850,2022-01-24,3926.02,296.48,6040
3800,0501049850,2022-01-31,2253.6,464.1,6040
3801,0501049850,2022-02-07,1186.27,242.43,6040
3802,0501049850,2022-02-14,3666.02,456.43,6040
3803,0501049850,2022-02-21,1296.9,363.58,6040
3804,0501049850,2022-02-28,2948.31,374.6,6040
3805,0501049850,2022-03-07,2268.81,384.28,6040
3806,0501049850,2022-03-14,1721.05,410.16,6040
3807,0501049850,2022-03-21,3997.4,478.71,6040
3808,0501049850,2022-03-28,1692.9,388.8,6040
3809,0501049850,2022-04-04,2290.6,212.74,6040
3810,0501049850,2022-04-11,2606.38,214.08,6040
3811,0501049850,2022-04-18,1992.77,407.35,6040
3812,0501049850,2022-04-25,3798.01,143.74,6040
3813,0501049850,2022-05-02,3240.73,232.4,6040
3814,0501049850,2022-05-09,4884.14,270.02,6040
3815,0501049850,2022-05-16,1162.29,232.69,6040
3816,0501049850,2022-05-23,2250.83,102.25,6040
3817,0501049850,2022-05-30,2951.13,462.32,6040
3818,0501049850,2022-06-06,4209.25,373.86,6040
3819,0501049850,2022-06-13,2374.14,192.79,6040
3820,0501049850,2022-06-20,2370.47,149.22,6040
3821,0501049850,2022-06-27,1397.95,329.81,6040
3822,0501049850,2022-07-04,4255.98,139.76,6040
3823,0501049850,2022-07-11,2340.75,149.1,6040
3824,0501049850,2022-07-18,2241.92,432.11,6040
3825,0501049850,2022-07-25,1139.39,358.89,6040
3826,0501049850,2022-08-01,1239.35,270.62,6040
3827,0501049850,2022-08-08,2896.21,260.6,6040
3828,0501049850,2022-08-15,3549.54,489.47,6040
3829,0501049850,2022-08-22,2069.2,343.91,6040
3830,0501049850,2022-08-29,2419.91,499.8,6040
3831,0501049850,2022-09-05,4803.99,137.36,6040
3832,0501049850,2022-09-12,4894.38,395.31,6040
3833,0501049850,2022-09-19,4969.38,408.38,6040
3834,0501049850,2022-09-26,1515.73,400.19,6040
3835,0501049850,2022-10-03,3906.51,166.69,6040
3836,0501049850,2022-10-10,4012.69,369.91,6040
3837,0501049850,2022-10-17,4977.78,347.5,6040
3838,0501049850,2022-10-24,2658.44,481.57,6040
3839,0501049850,2022-10-31,3511.37,239.45,6040
3840,0501049850,2022-11-07,1084.18,402.66,6040
3841,0501049850,2022-11-14,1478.1,469.47,6040
3842,0501049850,2022-11-21,4845.57,194.57,6040
3843,0501049850,2022-11-28,1451.22,338.13,6040
3844,0501049850,2022-12-05,1854.93,316.74,6040
3845,0501049850,2022-12-12,2656.82,416.81,6040
3846,0501049850,2022-12-19,4999.45,282.72,6040
3847,0501049850,2022-12-26,3740.07,236.72,6040
3848,0501049850,2023-01-02,4450.01,114.78,6040
3849,0501049850,2023-01-09,2974.09,170.71,6040
3850,0501049850,2023-01-16,1707.37,313.2,6040
3851,0501049850,2023-01-23,2231.2,283.6,6040
3852,0501049850,2023-01-30,2222.64,282.03,6040
3853,0501049850,2023-02-06,2143.68,421.42,6040
3854,0501049850,2023-02-13,3231.31,164.57,6040
3855,0501049850,2023-02-20,1033.83,107.0,6040
3856,0501049850,2023-02-27,2686.76,225.65,6040
3857,0501049850,2023-03-06,2048.44,349.17,6040
3858,0501049850,2023-03-13,4252.79,125.35,6040
3859,0501049850,2023-03-20,1439.89,247.5,6040
3860,0501049850,2023-03-27,2765.95,258.09,6040
3861,0501049850,2023-04-03,3554.55,134.89,6040
3862,0501049850,2023-04-10,2978.91,424.7,6040
3863,0501049850,2023-04-17,4713.84,324.15,6040
3864,0501049850,2023-04-24,1553.7,390.99,6040
3865,0501049850,2023-05-01,4185.33,178.52,6040
3866,0501049850,2023-05-08,3710.02,472.21,6040
3867,0501049850,2023-05-15,3875.37,266.23,6040
3868,0501049850,2023-05-22,2771.05,131.82,6040
3869,0501049850,2023-05-29,3104.46,421.07,6040
3870,0501049850,2023-06-05,4913.99,259.72,6040
3871,0501049850,2023-06-12,2741.47,121.91,6040
3872,0501049850,2023-06-19,4100.48,386.66,6040
3873,0501049850,2023-06-26,2611.7,383.71,6040
3874,0501049850,2023-07-03,3492.1,407.6,6040
3875,0501049850,2023-07-10,2256.57,360.33,6040
3876,0501049850,2023-07-17,3502.49,136.2,6040
3877,0501049850,2023-07-24,2123.81,444.08,6040
3878,0501049850,2023-07-31,1624.53,251.83,6040
3879,0501049850,2023-08-07,1900.94,156.07,6040
3880,0501049850,2023-08-14,1545.65,239.18,6040
3881,0501049850,2023-08-21,4213.89,486.53,6040
3882,0501049850,2023-08-28,3287.35,354.09,6040
3883,0501049850,2023-09-04,4114.98,364.72,6040
3884,0501049850,2023-09-11,4393.29,453.62,6040
3885,0501049850,2023-09-18,3510.83,313.23,6040
3886,0501049850,2023-09-25,2564.21,284.63,6040
3887,0501049850,2023-10-02,2381.83,270.79,6040
3888,0501049850,2023-10-09,4598.84,488.95,6040
3889,0501049850,2023-10-16,2446.14,188.24,6040
3890,0501049850,2023-10-23,1312.76,434.77,6040
3891,0501049850,2023-10-30,4482.66,280.19,6040
3892,0501049850,2023-11-06,3169.67,395.93,6040
3893,0501049850,2023-11-13,2503.41,180.6,6040
3894,0501049850,2023-11-20,1458.73,194.1,6040
3895,0501049850,2023-11-27,3581.34,239.07,6040
3896,0501049850,2023-12-04,4470.81,135.02,6040
3897,0501049850,2023-12-11,2665.48,202.78,6040
3898,0501049850,2023-12-18,4550.79,422.49,6040
3899,0501049850,2023-12-25,4937.23,147.71,6040
3900,5783009361,2021-01-04,4128.97,150.34,40298
3901,5783009361,2021-01-11,1620.09,115.68,40298
3902,5783009361,2021-01-18,2858.83,150.35,40298
3903,5783009361,2021-01-25,2393.4,210.48,40298
3904,5783009361,2021-02-01,4905.42,363.31,40298
3905,5783009361,2021-02-08,2641.82,451.38,40298
3906,5783009361,2021-02-15,1255.38,233.7,40298
3907,5783009361,2021-02-22,3058.37,121.55,40298
3908,5783009361,2021-03-01,1583.44,458.02,40298
3909,5783009361,2021-03-08,1718.5,468.66,40298
3910,5783009361,2021-03-15,1384.28,455.29,40298
3911,5783009361,2021-03-22,2814.85,329.31,40298
3912,5783009361,2021-03-29,2126.49,209.34,40298
3913,5783009361,2021-04-05,2968.53,242.32,40298
3914,5783009361,2021-04-12,1310.79,241.47,40298
3915,5783009361,2021-04-19,2018.82,439.86,40298
3916,5783009361,2021-04-26,4354.11,156.59,40298
3917,5783009361,2021-05-03,3920.28,280.34,40298
3918,5783009361,2021-05-10,4474.03,209.6,40298
3919,5783009361,2021-05-17,1352.47,420.2,40298
3920,5783009361,2021-05-24,4473.43,436.2,40298
3921,5783009361,2021-05-31,2317.2,112.35,40298
3922,5783009361,2021-06-07,1558.46,467.75,40298
3923,5783009361,2021-06-14,2456.28,452.08,40298
3924,5783009361,2021-06-21,4923.25,258.29,40298
3925,5783009361,2021-06-28,4105.78,167.65,40298
3926,5783009361,2021-07-05,2535.0,382.07,40298
3927,5783009361,2021-07-12,1828.44,227.92,40298
3928,5783009361,2021-07-19,3255.31,376.48,40298
3929,5783009361,2021-07-26,2427.52,250.72,40298
3930,5783009361,2021-08-02,1439.47,493.62,40298
3931,5783009361,2021-08-09,3448.94,312.13,40298
3932,5783009361,2021-08-16,1845.41,295.21,40298
3933,5783009361,2021-08-23,2789.24,203.42,40298
3934,5783009361,2021-08-30,2785.1,181.41,40298
3935,5783009361,2021-09-06,3840.9,463.51,40298
3936,5783009361,2021-09-13,1010.36,322.5,40298
3937,5783009361,2021-09-20,3929.28,462.88,40298
3938,5783009361,2021-09-27,2433.68,462.86,40298
3939,5783009361,2021-10-04,4302.21,310.09,40298
3940,5783009361,2021-10-11,2027.77,361.13,40298
3941,5783009361,2021-10-18,2042.23,239.54,40298
3942,5783009361,2021-10-25,2867.96,299.19,40298
3943,5783009361,2021-11-01,1756.59,377.52,40298
3944,5783009361,2021-11-08,4967.66,197.55,40298
3945,5783009361,2021-11-15,3218.16,281.89,40298
3946,5783009361,2021-11-22,2231.12,267.91,40298
3947,5783009361,2021-11-29,3930.89,265.9,40298
3948,5783009361,2021-12-06,3027.05,290.9,40298
3949,5783009361,2021-12-13,3220.92,216.48,40298
3950,5783009361,2021-12-20,3038.81,153.94,40298
3951,5783009361,2021-12-27,3965.54,144.37,40298
3952,5783009361,2022-01-03,4139.84,430.22,40298
3953,5783009361,2022-01-10,1076.25,432.34,40298
3954,5783009361,2022-01-17,3592.68,138.76,40298
3955,5783009361,2022-01-24,4991.68,346.19,40298
3956,5783009361,2022-01-31,2603.43,454.09,40298
3957,5783009361,2022-02-07,1166.49,386.94,40298
3958,5783009361,2022-02-14,1574.9,321.0,40298
3959,5783009361,2022-02-21,1383.77,371.66,40298
3960,5783009361,2022-02-28,2859.71,102.68,40298
3961,5783009361,2022-03-07,1285.59,381.22,40298
3962,5783009361,2022-03-14,2597.83,368.86,40298
3963,5783009361,2022-03-21,2559.37,244.68,40298
3964,5783009361,2022-03-28,4419.66,441.92,40298
3965,5783009361,2022-04-04,4679.13,429.21,40298
3966,5783009361,2022-04-11,1509.73,126.6,40298
3967,5783009361,2022-04-18,1233.67,492.08,40298
3968,5783009361,2022-04-25,3004.61,146.07,40298
3969,5783009361,2022-05-02,3177.18,384.12,40298
3970,5783009361,2022-05-09,1377.96,238.56,40298
3971,5783009361,2022-05-16,1751.3,490.17,40298
3972,5783009361,2022-05-23,2272.91,376.2,40298
3973,5783009361,2022-05-30,4673.74,445.28,40298
3974,5783009361,2022-06-06,2575.9,224.36,40298
3975,5783009361,2022-06-13,4236.99,182.06,40298
3976,5783009361,2022-06-20,3869.28,434.11,40298
3977,5783009361,2022-06-27,4396.88,103.57,40298
3978,5783009361,2022-07-04,2999.48,243.04,40298
3979,5783009361,2022-07-11,4915.44,317.63,40298
3980,5783009361,2022-07-18,2709.77,197.75,40298
3981,5783009361,2022-07-25,4382.52,227.75,40298
3982,5783009361,2022-08-01,4307.02,456.64,40298
3983,5783009361,2022-08-08,1232.7,303.99,40298
3984,5783009361,2022-08-15,2681.5,257.24,40298
3985,5783009361,2022-08-22,2485.87,312.79,40298
3986,5783009361,2022-08-29,1520.81,448.52,40298
3987,5783009361,2022-09-05,3231.93,238.84,40298
3988,5783009361,2022-09-12,1972.11,346.63,40298
3989,5783009361,2022-09-19,4146.93,276.34,40298
3990,5783009361,2022-09-26,4938.1,314.23,40298
3991,5783009361,2022-10-03,4915.65,485.04,40298
3992,5783009361,2022-10-10,3398.98,332.53,40298
3993,5783009361,2022-10-17,1422.69,471.71,40298
3994,5783009361,2022-10-24,4212.84,300.19,40298
3995,5783009361,2022-10-31,2225.63,435.42,40298
3996,5783009361,2022-11-07,2166.07,316.74,40298
3997,5783009361,2022-11-14,1795.31,421.81,40298
3998,5783009361,2022-11-21,4011.24,216.71,40298
3999,5783009361,2022-11-28,1469.42,170.83,40298
4000,5783009361,2022-12-05,3465.42,160.02,40298
4001,5783009361,2022-12-12,2280.5,435.68,40298
4002,5783009361,2022-12-19,1327.09,332.47,40298
4003,5783009361,2022-12-26,2599.31,148.13,40298
4004,5783009361,2023-01-02,3037.74,306.66,40298
4005,5783009361,2023-01-09,2512.35,122.13,40298
4006,5783009361,2023-01-16,1827.47,261.89,40298
4007,5783009361,2023-01-23,2108.9,164.21,40298
4008,5783009361,2023-01-30,2947.86,259.04,40298
4009,5783009361,2023-02-06,3659.76,324.17,40298
4010,5783009361,2023-02-13,1678.98,375.06,40298
4011,5783009361,2023-02-20,2861.52,145.38,40298
4012,5783009361,2023-02-27,1073.81,350.57,40298
4013,5783009361,2023-03-06,3474.58,428.19,40298
4014,5783009361,2023-03-13,4049.73,451.0,40298
4015,5783009361,2023-03-20,2169.67,265.27,40298
4016,5783009361,2023-03-27,1247.7,264.54,40298
4017,5783009361,2023-04-03,1879.06,422.13,40298
4018,5783009361,2023-04-10,3625.07,412.68,40298
4019,5783009361,2023-04-17,3369.93,339.17,40298
4020,5783009361,2023-04-24,1940.9,367.93,40298
4021,5783009361,2023-05-01,1575.88,210.34,40298
4022,5783009361,2023-05-08,1719.79,479.81,40298
4023,5783009361,2023-05-15,4592.35,449.93,40298
4024,5783009361,2023-05-22,4840.69,345.04,40298
4025,5783009361,2023-05-29,4578.79,216.74,40298
4026,5783009361,2023-06-05,2539.03,286.79,40298
4027,5783009361,2023-06-12,1357.62,429.88,40298
4028,5783009361,2023-06-19,1476.7,419.86,40298
4029,5783009361,2023-06-26,4689.03,327.13,40298
4030,5783009361,2023-07-03,1663.61,274.68,40298
4031,5783009361,2023-07-10,1555.41,147.62,40298
4032,5783009361,2023-07-17,4024.31,257.21,40298
4033,5783009361,2023-07-24,1000.52,119.39,40298
4034,5783009361,2023-07-31,4271.01,347.88,40298
4035,5783009361,2023-08-07,4378.06,209.47,40298
4036,5783009361,2023-08-14,2257.28,346.75,40298
4037,5783009361,2023-08-21,3660.61,110.61,40298
4038,5783009361,2023-08-28,4628.86,419.67,40298
4039,5783009361,2023-09-04,1527.45,104.13,40298
4040,5783009361,2023-09-11,4076.66,461.15,40298
4041,5783009361,2023-09-18,2288.42,228.32,40298
4042,5783009361,2023-09-25,3058.47,369.82,40298
4043,5783009361,2023-10-02,3590.68,401.05,40298
4044,5783009361,2023-10-09,1455.94,307.93,40298
4045,5783009361,2023-10-16,3025.32,479.94,40298
4046,5783009361,2023-10-23,4673.01,400.13,40298
4047,5783009361,2023-10-30,4507.66,398.25,40298
4048,5783009361,2023-11-06,3881.93,186.28,40298
4049,5783009361,2023-11-13,3469.01,466.42,40298
4050,5783009361,2023-11-20,4000.58,341.89,40298
4051,5783009361,2023-11-27,2032.7,371.46,40298
4052,5783009361,2023-12-04,2388.24,126.09,40298
4053,5783009361,2023-12-11,1957.41,255.69,40298
4054,5783009361,2023-12-18,4986.67,404.05,40298
4055,5783009361,2023-12-25,2118.26,404.96,40298
4056,3508043251,2021-01-04,2430.56,343.17,90053
4057,3508043251,2021-01-11,4058.72,396.33,90053
4058,3508043251,2021-01-18,1560.13,430.22,90053
4059,3508043251,2021-01-25,4691.75,193.37,90053
4060,3508043251,2021-02-01,2317.66,475.28,90053
4061,3508043251,2021-02-08,4934.7,281.4,90053
4062,3508043251,2021-02-15,1138.15,473.16,90053
4063,3508043251,2021-02-22,1101.57,232.08,90053
4064,3508043251,2021-03-01,1358.76,304.7,90053
4065,3508043251,2021-03-08,1150.29,190.16,90053
4066,3508043251,2021-03-15,2835.38,129.67,90053
4067,3508043251,2021-03-22,2921.69,206.05,90053
4068,3508043251,2021-03-29,2067.65,474.81,90053
4069,3508043251,2021-04-05,3760.92,471.79,90053
4070,3508043251,2021-04-12,3302.76,462.87,90053
4071,3508043251,2021-04-19,4349.71,499.14,90053
4072,3508043251,2021-04-26,3012.41,378.45,90053
4073,3508043251,2021-05-03,1642.68,475.8,90053
4074,3508043251,2021-05-10,2594.99,466.65,90053
4075,3508043251,2021-05-17,1402.85,306.1,90053
4076,3508043251,2021-05-24,1005.6,266.41,90053
4077,3508043251,2021-05-31,1332.74,279.67,90053
4078,3508043251,2021-06-07,3223.18,440.91,90053
4079,3508043251,2021-06-14,2181.73,326.72,90053
4080,3508043251,2021-06-21,1265.83,465.4,90053
4081,3508043251,2021-06-28,2806.92,201.04,90053
4082,3508043251,2021-07-05,2852.92,292.6,90053
4083,3508043251,2021-07-12,3973.19,489.83,90053
4084,3508043251,2021-07-19,1744.57,121.8,90053
4085,3508043251,2021-07-26,3622.83,453.83,90053
4086,3508043251,2021-08-02,3260.17,131.95,90053
4087,3508043251,2021-08-09,2687.1,361.89,90053
4088,3508043251,2021-08-16,2312.19,437.96,90053
4089,3508043251,2021-08-23,1898.77,245.8,90053
4090,3508043251,2021-08-30,4665.73,329.42,90053
4091,3508043251,2021-09-06,1024.94,197.61,90053
4092,3508043251,2021-09-13,4013.26,120.82,90053
4093,3508043251,2021-09-20,4972.22,459.16,90053
4094,3508043251,2021-09-27,1895.31,458.2,90053
4095,3508043251,2021-10-04,3797.89,270.14,90053
4096,3508043251,2021-10-11,1784.47,180.08,90053
4097,3508043251,2021-10-18,3376.3,266.42,90053
4098,3508043251,2021-10-25,3380.82,232.1,90053
4099,3508043251,2021-11-01,1920.3,434.62,90053
4100,3508043251,2021-11-08,4680.17,382.1,90053
4101,3508043251,2021-11-15,1646.36,136.92,90053
4102,3508043251,2021-11-22,3156.33,320.14,90053
4103,3508043251,2021-11-29,3556.97,462.47,90053
4104,3508043251,2021-12-06,3587.18,466.46,90053
4105,3508043251,2021-12-13,1470.79,383.7,90053
4106,3508043251,2021-12-20,4709.77,285.12,90053
4107,3508043251,2021-12-27,4870.08,321.01,90053
4108,3508043251,2022-01-03,4771.9,399.41,90053
4109,3508043251,2022-01-10,2831.04,113.72,90053
4110,3508043251,2022-01-17,3629.57,201.71,90053
4111,3508043251,2022-01-24,2154.62,107.91,90053
4112,3508043251,2022-01-31,3230.61,215.72,90053
4113,3508043251,2022-02-07,4929.55,399.6,90053
4114,3508043251,2022-02-14,2429.95,217.78,90053
4115,3508043251,2022-02-21,3859.89,201.68,90053
4116,3508043251,2022-02-28,2792.02,164.15,90053
4117,3508043251,2022-03-07,2016.43,139.35,90053
4118,3508043251,2022-03-14,2708.59,470.71,90053
4119,3508043251,2022-03-21,1403.44,274.93,90053
4120,3508043251,2022-03-28,2193.29,245.19,90053
4121,3508043251,2022-04-04,4085.94,274.02,90053
4122,3508043251,2022-04-11,3601.57,488.88,90053
4123,3508043251,2022-04-18,3465.84,234.96,90053
4124,3508043251,2022-04-25,2590.62,378.36,90053
4125,3508043251,2022-05-02,3777.34,247.24,90053
4126,3508043251,2022-05-09,3897.87,320.23,90053
4127,3508043251,2022-05-16,4921.68,463.24,90053
4128,3508043251,2022-05-23,4295.41,113.73,90053
4129,3508043251,2022-05-30,2521.74,329.32,90053
4130,3508043251,2022-06-06,3086.46,405.43,90053
4131,3508043251,2022-06-13,4636.34,414.86,90053
4132,3508043251,2022-06-20,1880.8,294.24,90053
4133,3508043251,2022-06-27,2574.45,406.48,90053
4134,3508043251,2022-07-04,4580.5,214.73,90053
4135,3508043251,2022-07-11,2955.64,392.77,90053
4136,3508043251,2022-07-18,1199.81,485.23,90053
4137,3508043251,2022-07-25,4199.86,317.11,90053
4138,3508043251,2022-08-01,4114.6,434.54,90053
4139,3508043251,2022-08-08,2975.34,276.03,90053
4140,3508043251,2022-08-15,4350.81,443.87,90053
4141,3508043251,2022-08-22,1494.51,463.14,90053
4142,3508043251,2022-08-29,2107.18,366.87,90053
4143,3508043251,2022-09-05,3837.24,211.89,90053
4144,3508043251,2022-09-12,2216.7,382.52,90053
4145,3508043251,2022-09-19,1700.3,443.37,90053
4146,3508043251,2022-09-26,1891.58,240.47,90053
4147,3508043251,2022-10-03,2066.63,198.12,90053
4148,3508043251,2022-10-10,4915.46,201.33,90053
4149,3508043251,2022-10-17,3313.32,398.15,90053
4150,3508043251,2022-10-24,1167.9,452.63,90053
4151,3508043251,2022-10-31,1611.56,335.23,90053
4152,3508043251,2022-11-07,3564.51,351.83,90053
4153,3508043251,2022-11-14,3933.78,472.5,90053
4154,3508043251,2022-11-21,4707.55,331.23,90053
4155,3508043251,2022-11-28,2479.67,228.6,90053
4156,3508043251,2022-12-05,4546.75,441.25,90053
4157,3508043251,2022-12-12,2183.29,160.94,90053
4158,3508043251,2022-12-19,4444.57,343.34,90053
4159,3508043251,2022-12-26,2252.56,344.26,90053
4160,3508043251,2023-01-02,1264.79,176.05,90053
4161,3508043251,2023-01-09,3183.15,315.67,90053
4162,3508043251,2023-01-16,1986.67,492.84,90053
4163,3508043251,2023-01-23,2649.75,383.42,90053
4164,3508043251,2023-01-30,2033.83,269.79,90053
4165,3508043251,2023-02-06,4324.89,439.44,90053
4166,3508043251,2023-02-13,1541.04,241.87,90053
4167,3508043251,2023-02-20,1812.6,456.11,90053
4168,3508043251,2023-02-27,4015.45,325.32,90053
4169,3508043251,2023-03-06,3600.34,465.66,90053
4170,3508043251,2023-03-13,2213.1,105.47,90053
4171,3508043251,2023-03-20,1105.42,118.67,90053
4172,3508043251,2023-03-27,1513.92,328.35,90053
4173,3508043251,2023-04-03,4924.35,267.97,90053
4174,3508043251,2023-04-10,3849.67,416.87,90053
4175,3508043251,2023-04-17,4205.59,277.32,90053
4176,3508043251,2023-04-24,3199.78,231.5,90053
4177,3508043251,2023-05-01,3751.44,253.15,90053
4178,3508043251,2023-05-08,2244.25,350.92,90053
4179,3508043251,2023-05-15,2365.02,263.2,90053
4180,3508043251,2023-05-22,3843.49,441.33,90053
4181,3508043251,2023-05-29,2739.21,308.88,90053
4182,3508043251,2023-06-05,3985.53,189.98,90053
4183,3508043251,2023-06-12,2660.02,424.58,90053
4184,3508043251,2023-06-19,4577.93,357.96,90053
4185,3508043251,2023-06-26,2573.58,342.37,90053
4186,3508043251,2023-07-03,1715.37,111.72,90053
4187,3508043251,2023-07-10,1298.46,143.27,90053
4188,3508043251,2023-07-17,1902.64,284.69,90053
4189,3508043251,2023-07-24,1929.23,334.01,90053
4190,3508043251,2023-07-31,4993.2,299.27,90053
4191,3508043251,2023-08-07,4027.42,216.96,90053
4192,3508043251,2023-08-14,4851.52,199.64,90053
4193,3508043251,2023-08-21,3386.52,493.33,90053
4194,3508043251,2023-08-28,4232.98,496.81,90053
4195,3508043251,2023-09-04,2518.95,131.05,90053
4196,3508043251,2023-09-11,1973.96,483.05,90053
4197,3508043251,2023-09-18,2482.31,149.91,90053
4198,3508043251,2023-09-25,3372.42,300.17,90053
4199,3508043251,2023-10-02,1249.88,281.18,90053
4200,3508043251,2023-10-09,3531.47,193.08,90053
4201,3508043251,2023-10-16,1497.76,445.92,90053
4202,3508043251,2023-10-23,3501.79,162.1,90053
4203,3508043251,2023-10-30,3516.43,394.1,90053
4204,3508043251,2023-11-06,3390.11,146.46,90053
4205,3508043251,2023-11-13,1498.98,118.06,90053
4206,3508043251,2023-11-20,1936.02,123.86,90053
4207,3508043251,2023-11-27,4221.21,106.16,90053
4208,3508043251,2023-12-04,3324.07,423.93,90053
4209,3508043251,2023-12-11,4579.45,263.78,90053
4210,3508043251,2023-12-18,3483.7,480.47,90053
4211,3508043251,2023-12-25,3686.44,460.44,90053
4212,6528959950,2021-01-04,3737.17,127.2,12220
4213,6528959950,2021-01-11,1787.53,476.18,12220
4214,6528959950,2021-01-18,4377.08,269.09,12220
4215,6528959950,2021-01-25,1644.5,162.87,12220
4216,6528959950,2021-02-01,4619.45,166.48,12220
4217,6528959950,2021-02-08,2545.12,460.32,12220
4218,6528959950,2021-02-15,1133.73,352.3,12220
4219,6528959950,2021-02-22,2402.38,143.11,12220
4220,6528959950,2021-03-01,3270.1,293.96,12220
4221,6528959950,2021-03-08,1396.81,206.88,12220
4222,6528959950,2021-03-15,3961.42,402.34,12220
4223,6528959950,2021-03-22,3394.73,144.19,12220
4224,6528959950,2021-03-29,4412.37,169.08,12220
4225,6528959950,2021-04-05,3883.75,117.03,12220
4226,6528959950,2021-04-12,2327.32,291.34,12220
4227,6528959950,2021-04-19,1111.86,168.62,12220
4228,6528959950,2021-04-26,2275.64,493.0,12220
4229,6528959950,2021-05-03,4117.9,436.28,12220
4230,6528959950,2021-05-10,3670.07,216.96,12220
4231,6528959950,2021-05-17,3837.79,369.5,12220
4232,6528959950,2021-05-24,3439.8,219.33,12220
4233,6528959950,2021-05-31,2052.86,234.52,12220
4234,6528959950,2021-06-07,2249.59,131.13,12220
4235,6528959950,2021-06-14,4209.11,247.7,12220
4236,6528959950,2021-06-21,3826.55,211.97,12220
4237,6528959950,2021-06-28,3408.07,113.87,12220
4238,6528959950,2021-07-05,1424.15,245.81,12220
4239,6528959950,2021-07-12,2074.95,241.36,12220
4240,6528959950,2021-07-19,4722.77,129.56,12220
4241,6528959950,2021-07-26,2850.92,179.3,12220
4242,6528959950,2021-08-02,2423.35,370.81,12220
4243,6528959950,2021-08-09,4891.76,377.89,12220
4244,6528959950,2021-08-16,4539.38,158.9,12220
4245,6528959950,2021-08-23,1725.57,450.71,12220
4246,6528959950,2021-08-30,3430.09,416.85,12220
4247,6528959950,2021-09-06,1891.44,239.44,12220
4248,6528959950,2021-09-13,1324.14,458.23,12220
4249,6528959950,2021-09-20,4825.42,442.99,12220
4250,6528959950,2021-09-27,2748.72,236.45,12220
4251,6528959950,2021-10-04,2850.4,355.05,12220
4252,6528959950,2021-10-11,2726.03,268.65,12220
4253,6528959950,2021-10-18,2724.16,397.83,12220
4254,6528959950,2021-10-25,4147.16,448.22,12220
4255,6528959950,2021-11-01,1971.95,163.0,12220
4256,6528959950,2021-11-08,2380.51,268.18,12220
4257,6528959950,2021-11-15,3807.47,403.17,12220
4258,6528959950,2021-11-22,4936.61,251.29,12220
4259,6528959950,2021-11-29,2610.08,316.83,12220
4260,6528959950,2021-12-06,4281.34,364.37,12220
4261,6528959950,2021-12-13,3290.64,359.25,12220
4262,6528959950,2021-12-20,2857.8,403.62,12220
4263,6528959950,2021-12-27,1301.18,303.61,12220
4264,6528959950,2022-01-03,4226.31,221.01,12220
4265,6528959950,2022-01-10,4373.66,413.13,12220
4266,6528959950,2022-01-17,3322.68,200.86,12220
4267,6528959950,2022-01-24,4444.3,111.99,12220
4268,6528959950,2022-01-31,3370.05,413.03,12220
4269,6528959950,2022-02-07,2941.61,141.14,12220
4270,6528959950,2022-02-14,4335.93,463.64,12220
4271,6528959950,2022-02-21,3253.24,414.86,12220
4272,6528959950,2022-02-28,3442.86,329.31,12220
4273,6528959950,2022-03-07,1523.09,274.72,12220
4274,6528959950,2022-03-14,3715.17,281.79,12220
4275,6528959950,2022-03-21,3471.06,457.92,12220
4276,6528959950,2022-03-28,2464.89,431.39,12220
4277,6528959950,2022-04-04,1116.18,441.06,12220
4278,6528959950,2022-04-11,1426.71,228.58,12220
4279,6528959950,2022-04-18,3053.78,360.01,12220
4280,6528959950,2022-04-25,4812.45,222.81,12220
4281,6528959950,2022-05-02,1341.4,283.53,12220
4282,6528959950,2022-05-09,2381.07,340.05,12220
