,DMA_code,Date,Display Impressions
2457,538,2023-04-03,3747.34
2458,538,2023-04-10,2160.82
2459,538,2023-04-17,4600.41
2460,538,2023-04-24,3155.19
2461,538,2023-05-01,3207.09
2462,538,2023-05-08,1045.68
2463,538,2023-05-15,3562.36
2464,538,2023-05-22,1110.76
2465,538,2023-05-29,3743.97
2466,538,2023-06-05,2826.99
2467,538,2023-06-12,3067.6
2468,538,2023-06-19,4763.18
2469,538,2023-06-26,4681.77
2470,538,2023-07-03,1218.18
2471,538,2023-07-10,4797.11
2472,538,2023-07-17,1361.55
2473,538,2023-07-24,2216.06
2474,538,2023-07-31,3277.37
2475,538,2023-08-07,3809.72
2476,538,2023-08-14,4288.76
2477,538,2023-08-21,3070.41
2478,538,2023-08-28,2279.14
2479,538,2023-09-04,3163.16
2480,538,2023-09-11,1350.72
2481,538,2023-09-18,1457.36
2482,538,2023-09-25,3563.79
2483,538,2023-10-02,2444.61
2484,538,2023-10-09,1187.15
2485,538,2023-10-16,3349.32
2486,538,2023-10-23,4797.22
2487,538,2023-10-30,2439.4
2488,538,2023-11-06,3166.78
2489,538,2023-11-13,4848.26
2490,538,2023-11-20,1991.67
2491,538,2023-11-27,4249.28
2492,538,2023-12-04,2079.8
2493,538,2023-12-11,4435.03
2494,538,2023-12-18,1760.06
2495,538,2023-12-25,1798.49
2496,514,2021-01-04,1104.06
2497,514,2021-01-11,1665.0
2498,514,2021-01-18,2446.81
2499,514,2021-01-25,3096.22
2500,514,2021-02-01,4556.9
2501,514,2021-02-08,3519.08
2502,514,2021-02-15,2810.24
2503,514,2021-02-22,4733.91
2504,514,2021-03-01,2486.86
2505,514,2021-03-08,1426.31
2506,514,2021-03-15,4785.35
2507,514,2021-03-22,3451.36
2508,514,2021-03-29,4362.31
2509,514,2021-04-05,1262.55
2510,514,2021-04-12,4794.6
2511,514,2021-04-19,4919.82
2512,514,2021-04-26,1046.73
2513,514,2021-05-03,3325.14
2514,514,2021-05-10,2656.52
2515,514,2021-05-17,3041.12
2516,514,2021-05-24,1715.48
2517,514,2021-05-31,4069.51
2518,514,2021-06-07,2051.21
2519,514,2021-06-14,3508.12
2520,514,2021-06-21,1460.78
2521,514,2021-06-28,3199.24
2522,514,2021-07-05,2718.29
2523,514,2021-07-12,1443.21
2524,514,2021-07-19,1177.64
2525,514,2021-07-26,4413.65
2526,514,2021-08-02,3163.06
2527,514,2021-08-09,3699.01
2528,514,2021-08-16,3734.56
2529,514,2021-08-23,2130.37
2530,514,2021-08-30,3910.73
2531,514,2021-09-06,1153.54
2532,514,2021-09-13,1301.34
2533,514,2021-09-20,1620.07
2534,514,2021-09-27,3161.27
2535,514,2021-10-04,4433.96
2536,514,2021-10-11,2847.34
2537,514,2021-10-18,3847.59
2538,514,2021-10-25,2294.61
2539,514,2021-11-01,2002.81
2540,514,2021-11-08,4260.93
2541,514,2021-11-15,2097.16
2542,514,2021-11-22,2678.01
2543,514,2021-11-29,4369.46
2544,514,2021-12-06,3397.67
2545,514,2021-12-13,3399.49
2546,514,2021-12-20,1377.92
2547,514,2021-12-27,2037.98
2548,514,2022-01-03,2462.43
2549,514,2022-01-10,2944.71
2550,514,2022-01-17,3396.68
2551,514,2022-01-24,1183.06
2552,514,2022-01-31,4769.32
2553,514,2022-02-07,4635.23
2554,514,2022-02-14,4401.73
2555,514,2022-02-21,3258.15
2556,514,2022-02-28,3568.91
2557,514,2022-03-07,4009.82
2558,514,2022-03-14,1715.39
2559,514,2022-03-21,4834.14
2560,514,2022-03-28,3804.41
2561,514,2022-04-04,1417.94
2562,514,2022-04-11,3197.94
2563,514,2022-04-18,1915.46
2564,514,2022-04-25,1966.19
2565,514,2022-05-02,3864.0
2566,514,2022-05-09,2699.16
2567,514,2022-05-16,1445.47
2568,514,2022-05-23,1608.83
2569,514,2022-05-30,1355.29
2570,514,2022-06-06,1121.19
2571,514,2022-06-13,4369.19
2572,514,2022-06-20,1226.19
2573,514,2022-06-27,2981.61
2574,514,2022-07-04,1130.13
2575,514,2022-07-11,3968.05
2576,514,2022-07-18,1221.57
2577,514,2022-07-25,1235.6
2578,514,2022-08-01,2450.71
2579,514,2022-08-08,2444.19
2580,514,2022-08-15,2068.63
2581,514,2022-08-22,4782.25
2582,514,2022-08-29,2305.01
2583,514,2022-09-05,1483.66
2584,514,2022-09-12,4838.03
2585,514,2022-09-19,3496.35
2586,514,2022-09-26,1001.04
2587,514,2022-10-03,2348.64
2588,514,2022-10-10,4602.44
2589,514,2022-10-17,3267.04
2590,514,2022-10-24,2271.47
2591,514,2022-10-31,1657.15
2592,514,2022-11-07,3847.2
2593,514,2022-11-14,3222.74
2594,514,2022-11-21,4147.03
2595,514,2022-11-28,3387.23
2596,514,2022-12-05,4213.45
2597,514,2022-12-12,2047.8
2598,514,2022-12-19,1738.24
2599,514,2022-12-26,3442.18
2600,514,2023-01-02,3912.21
2601,514,2023-01-09,4885.7
2602,514,2023-01-16,3482.02
2603,514,2023-01-23,3923.74
2604,514,2023-01-30,2484.97
2605,514,2023-02-06,3801.99
2606,514,2023-02-13,4092.95
2607,514,2023-02-20,2520.95
2608,514,2023-02-27,4488.97
2609,514,2023-03-06,3460.61
2610,514,2023-03-13,1123.65
2611,514,2023-03-20,1990.62
2612,514,2023-03-27,3885.32
2613,514,2023-04-03,3046.19
2614,514,2023-04-10,2764.53
2615,514,2023-04-17,4877.44
2616,514,2023-04-24,2602.95
2617,514,2023-05-01,1482.24
2618,514,2023-05-08,2459.25
2619,514,2023-05-15,4858.53
2620,514,2023-05-22,4582.54
2621,514,2023-05-29,4367.39
2622,514,2023-06-05,4119.69
2623,514,2023-06-12,3126.22
2624,514,2023-06-19,2405.03
2625,514,2023-06-26,4137.89
2626,514,2023-07-03,1873.69
2627,514,2023-07-10,2774.14
2628,514,2023-07-17,4374.06
2629,514,2023-07-24,2437.3
2630,514,2023-07-31,3879.6
2631,514,2023-08-07,2790.96
2632,514,2023-08-14,1561.46
2633,514,2023-08-21,2860.5
2634,514,2023-08-28,1000.92
2635,514,2023-09-04,4063.88
2636,514,2023-09-11,1863.48
2637,514,2023-09-18,2484.92
2638,514,2023-09-25,2397.23
2639,514,2023-10-02,2984.7
2640,514,2023-10-09,3981.28
2641,514,2023-10-16,3620.84
2642,514,2023-10-23,3577.41
2643,514,2023-10-30,4836.01
2644,514,2023-11-06,1294.76
2645,514,2023-11-13,1633.68
2646,514,2023-11-20,1222.35
2647,514,2023-11-27,2142.41
2648,514,2023-12-04,1630.51
2649,514,2023-12-11,2358.98
2650,514,2023-12-18,3276.95
2651,514,2023-12-25,1554.91
2652,565,2021-01-04,1492.77
2653,565,2021-01-11,3457.32
2654,565,2021-01-18,1977.01
2655,565,2021-01-25,2082.71
2656,565,2021-02-01,2162.89
2657,565,2021-02-08,1950.2
2658,565,2021-02-15,3388.85
2659,565,2021-02-22,1545.43
2660,565,2021-03-01,2106.33
2661,565,2021-03-08,4927.82
2662,565,2021-03-15,2559.73
2663,565,2021-03-22,3066.7
2664,565,2021-03-29,2130.16
2665,565,2021-04-05,3963.92
2666,565,2021-04-12,3126.71
2667,565,2021-04-19,2623.87
2668,565,2021-04-26,4913.72
2669,565,2021-05-03,1111.2
2670,565,2021-05-10,1799.5
2671,565,2021-05-17,4742.68
2672,565,2021-05-24,4980.54
2673,565,2021-05-31,3131.81
2674,565,2021-06-07,4627.58
2675,565,2021-06-14,3786.73
2676,565,2021-06-21,4813.41
2677,565,2021-06-28,2619.31
2678,565,2021-07-05,3442.58
2679,565,2021-07-12,4367.83
2680,565,2021-07-19,1686.39
2681,565,2021-07-26,1624.05
2682,565,2021-08-02,2667.78
2683,565,2021-08-09,1523.78
2684,565,2021-08-16,2000.94
2685,565,2021-08-23,3673.98
2686,565,2021-08-30,1671.81
2687,565,2021-09-06,3702.86
2688,565,2021-09-13,2658.31
2689,565,2021-09-20,4962.49
2690,565,2021-09-27,4389.6
2691,565,2021-10-04,4181.12
2692,565,2021-10-11,2187.23
2693,565,2021-10-18,4163.89
2694,565,2021-10-25,2598.84
2695,565,2021-11-01,3289.73
2696,565,2021-11-08,2849.27
2697,565,2021-11-15,4084.25
2698,565,2021-11-22,3183.23
2699,565,2021-11-29,3508.06
2700,565,2021-12-06,3234.29
2701,565,2021-12-13,4584.24
2702,565,2021-12-20,4786.5
2703,565,2021-12-27,2719.34
2704,565,2022-01-03,3029.65
2705,565,2022-01-10,1692.29
2706,565,2022-01-17,2245.66
2707,565,2022-01-24,4033.84
2708,565,2022-01-31,3576.09
2709,565,2022-02-07,3430.56
2710,565,2022-02-14,2852.88
2711,565,2022-02-21,2619.48
2712,565,2022-02-28,1934.45
2713,565,2022-03-07,4651.82
2714,565,2022-03-14,4899.96
2715,565,2022-03-21,1856.76
2716,565,2022-03-28,2647.12
2717,565,2022-04-04,1688.79
2718,565,2022-04-11,3838.84
2719,565,2022-04-18,3655.12
2720,565,2022-04-25,1085.16
2721,565,2022-05-02,2246.02
2722,565,2022-05-09,2296.5
2723,565,2022-05-16,3866.24
2724,565,2022-05-23,1701.56
2725,565,2022-05-30,4683.87
2726,565,2022-06-06,1326.31
2727,565,2022-06-13,1856.81
2728,565,2022-06-20,1100.66
2729,565,2022-06-27,4966.99
2730,565,2022-07-04,4318.98
2731,565,2022-07-11,3713.84
2732,565,2022-07-18,4946.65
2733,565,2022-07-25,1064.2
2734,565,2022-08-01,4351.45
2735,565,2022-08-08,3738.58
2736,565,2022-08-15,1636.96
2737,565,2022-08-22,4186.85
2738,565,2022-08-29,4109.84
2739,565,2022-09-05,2191.85
2740,565,2022-09-12,2902.44
2741,565,2022-09-19,1137.16
2742,565,2022-09-26,1024.16
2743,565,2022-10-03,2049.62
2744,565,2022-10-10,2221.58
2745,565,2022-10-17,4420.93
2746,565,2022-10-24,2846.26
2747,565,2022-10-31,4765.79
2748,565,2022-11-07,3630.09
2749,565,2022-11-14,3498.23
2750,565,2022-11-21,2291.2
2751,565,2022-11-28,1927.03
2752,565,2022-12-05,2849.96
2753,565,2022-12-12,3993.53
2754,565,2022-12-19,2468.87
2755,565,2022-12-26,4350.12
2756,565,2023-01-02,3805.38
2757,565,2023-01-09,1628.29
2758,565,2023-01-16,2366.29
2759,565,2023-01-23,1187.93
2760,565,2023-01-30,2553.63
2761,565,2023-02-06,2932.56
2762,565,2023-02-13,4323.78
2763,565,2023-02-20,2639.43
2764,565,2023-02-27,3478.44
2765,565,2023-03-06,2435.79
2766,565,2023-03-13,3746.82
2767,565,2023-03-20,1692.88
2768,565,2023-03-27,1873.17
2769,565,2023-04-03,4437.14
2770,565,2023-04-10,2424.88
2771,565,2023-04-17,2000.4
2772,565,2023-04-24,1047.09
2773,565,2023-05-01,3869.55
2774,565,2023-05-08,2872.0
2775,565,2023-05-15,1693.95
2776,565,2023-05-22,4499.86
2777,565,2023-05-29,4193.66
2778,565,2023-06-05,2108.02
2779,565,2023-06-12,1890.13
2780,565,2023-06-19,2667.51
2781,565,2023-06-26,2459.58
2782,565,2023-07-03,1628.36
2783,565,2023-07-10,4924.77
2784,565,2023-07-17,2337.57
2785,565,2023-07-24,3120.72
2786,565,2023-07-31,3971.35
2787,565,2023-08-07,4710.95
2788,565,2023-08-14,1596.43
2789,565,2023-08-21,1566.48
2790,565,2023-08-28,3425.69
2791,565,2023-09-04,2042.92
2792,565,2023-09-11,3663.28
2793,565,2023-09-18,1634.77
2794,565,2023-09-25,3309.41
2795,565,2023-10-02,3930.0
2796,565,2023-10-09,3888.22
2797,565,2023-10-16,3911.1
2798,565,2023-10-23,3596.09
2799,565,2023-10-30,4971.15
2800,565,2023-11-06,4844.54
2801,565,2023-11-13,1382.1
2802,565,2023-11-20,2482.83
2803,565,2023-11-27,4239.68
2804,565,2023-12-04,2832.28
2805,565,2023-12-11,2184.78
2806,565,2023-12-18,4553.96
2807,565,2023-12-25,2552.23
2808,508,2021-01-04,1106.13
2809,508,2021-01-11,2835.08
2810,508,2021-01-18,2612.97
2811,508,2021-01-25,1878.15
2812,508,2021-02-01,2437.56
2813,508,2021-02-08,1492.84
2814,508,2021-02-15,3292.57
2815,508,2021-02-22,2679.22
2816,508,2021-03-01,1425.94
2817,508,2021-03-08,4979.22
2818,508,2021-03-15,4904.97
2819,508,2021-03-22,4424.12
2820,508,2021-03-29,1993.81
2821,508,2021-04-05,1382.03
2822,508,2021-04-12,2560.78
2823,508,2021-04-19,4094.5
2824,508,2021-04-26,4483.38
2825,508,2021-05-03,2568.56
2826,508,2021-05-10,2648.43
2827,508,2021-05-17,1031.76
2828,508,2021-05-24,4403.52
2829,508,2021-05-31,2510.52
2830,508,2021-06-07,4947.22
2831,508,2021-06-14,2387.79
2832,508,2021-06-21,1010.95
2833,508,2021-06-28,1869.65
2834,508,2021-07-05,3169.24
2835,508,2021-07-12,4196.24
2836,508,2021-07-19,1092.7
2837,508,2021-07-26,1055.28
2838,508,2021-08-02,2080.73
2839,508,2021-08-09,1721.1
2840,508,2021-08-16,2941.91
2841,508,2021-08-23,4592.89
2842,508,2021-08-30,1930.52
2843,508,2021-09-06,2459.56
2844,508,2021-09-13,3894.48
2845,508,2021-09-20,3208.33
2846,508,2021-09-27,1736.23
2847,508,2021-10-04,2119.92
2848,508,2021-10-11,4067.78
2849,508,2021-10-18,1453.93
2850,508,2021-10-25,1160.59
2851,508,2021-11-01,4242.06
2852,508,2021-11-08,1166.03
2853,508,2021-11-15,2094.52
2854,508,2021-11-22,3316.88
2855,508,2021-11-29,1082.54
2856,508,2021-12-06,4595.79
2857,508,2021-12-13,4665.33
2858,508,2021-12-20,2553.11
2859,508,2021-12-27,4379.48
2860,508,2022-01-03,1083.5
2861,508,2022-01-10,1483.25
2862,508,2022-01-17,1821.32
2863,508,2022-01-24,2079.88
2864,508,2022-01-31,3443.31
2865,508,2022-02-07,4880.27
2866,508,2022-02-14,1625.96
2867,508,2022-02-21,4381.63
2868,508,2022-02-28,4069.59
2869,508,2022-03-07,2521.83
2870,508,2022-03-14,3275.61
2871,508,2022-03-21,2412.82
2872,508,2022-03-28,1971.74
2873,508,2022-04-04,1532.32
2874,508,2022-04-11,3638.88
2875,508,2022-04-18,1724.08
2876,508,2022-04-25,4468.56
2877,508,2022-05-02,3387.94
2878,508,2022-05-09,3737.84
2879,508,2022-05-16,3468.56
2880,508,2022-05-23,3572.78
2881,508,2022-05-30,4580.79
2882,508,2022-06-06,2294.09
2883,508,2022-06-13,3847.26
2884,508,2022-06-20,1663.02
2885,508,2022-06-27,3568.89
2886,508,2022-07-04,2622.18
2887,508,2022-07-11,4381.53
2888,508,2022-07-18,2384.6
2889,508,2022-07-25,4420.94
2890,508,2022-08-01,2828.57
2891,508,2022-08-08,4584.52
2892,508,2022-08-15,4996.7
2893,508,2022-08-22,4921.54
2894,508,2022-08-29,2759.13
2895,508,2022-09-05,4864.16
2896,508,2022-09-12,4396.75
2897,508,2022-09-19,1049.89
2898,508,2022-09-26,2304.03
2899,508,2022-10-03,1358.49
2900,508,2022-10-10,1535.95
2901,508,2022-10-17,4643.61
2902,508,2022-10-24,2205.19
2903,508,2022-10-31,3323.33
2904,508,2022-11-07,2835.05
2905,508,2022-11-14,4685.53
2906,508,2022-11-21,1939.43
2907,508,2022-11-28,2766.64
2908,508,2022-12-05,1341.47
2909,508,2022-12-12,3518.52
2910,508,2022-12-19,4544.43
2911,508,2022-12-26,2222.6
2912,508,2023-01-02,4173.32
2913,508,2023-01-09,1540.23
2914,508,2023-01-16,2867.8
2915,508,2023-01-23,2109.88
2916,508,2023-01-30,3673.49
2917,508,2023-02-06,3756.23
2918,508,2023-02-13,2631.21
2919,508,2023-02-20,2336.98
2920,508,2023-02-27,4105.42
2921,508,2023-03-06,3170.94
2922,508,2023-03-13,3182.52
2923,508,2023-03-20,4156.93
2924,508,2023-03-27,3484.68
2925,508,2023-04-03,1596.41
2926,508,2023-04-10,1432.7
2927,508,2023-04-17,2030.49
2928,508,2023-04-24,2469.66
2929,508,2023-05-01,2078.43
2930,508,2023-05-08,1949.85
2931,508,2023-05-15,1243.15
2932,508,2023-05-22,3063.52
2933,508,2023-05-29,1082.47
2934,508,2023-06-05,3067.02
2935,508,2023-06-12,1548.25
2936,508,2023-06-19,4497.45
2937,508,2023-06-26,2572.72
2938,508,2023-07-03,4094.42
2939,508,2023-07-10,1992.32
2940,508,2023-07-17,4965.46
2941,508,2023-07-24,2820.58
2942,508,2023-07-31,3743.97
2943,508,2023-08-07,4629.81
2944,508,2023-08-14,2174.85
2945,508,2023-08-21,2596.48
2946,508,2023-08-28,3618.16
2947,508,2023-09-04,1637.97
2948,508,2023-09-11,3806.42
2949,508,2023-09-18,4258.43
2950,508,2023-09-25,3404.56
2951,508,2023-10-02,2282.28
2952,508,2023-10-09,3486.09
2953,508,2023-10-16,4551.37
2954,508,2023-10-23,2012.39
2955,508,2023-10-30,4482.28
2956,508,2023-11-06,3934.67
2957,508,2023-11-13,2765.69
2958,508,2023-11-20,4994.06
2959,508,2023-11-27,1559.25
2960,508,2023-12-04,2736.65
2961,508,2023-12-11,3804.87
2962,508,2023-12-18,1059.41
2963,508,2023-12-25,4574.07
2964,574,2021-01-04,2399.11
2965,574,2021-01-11,1810.02
2966,574,2021-01-18,2234.32
2967,574,2021-01-25,1791.22
2968,574,2021-02-01,1014.12
2969,574,2021-02-08,1201.13
2970,574,2021-02-15,1705.94
2971,574,2021-02-22,3671.18
2972,574,2021-03-01,1003.92
2973,574,2021-03-08,3788.75
2974,574,2021-03-15,1569.59
2975,574,2021-03-22,3028.15
2976,574,2021-03-29,2462.0
2977,574,2021-04-05,2900.85
2978,574,2021-04-12,3690.75
2979,574,2021-04-19,1781.28
2980,574,2021-04-26,1629.66
2981,574,2021-05-03,4715.46
2982,574,2021-05-10,1170.21
2983,574,2021-05-17,3085.87
2984,574,2021-05-24,3107.58
2985,574,2021-05-31,1087.63
2986,574,2021-06-07,2618.93
2987,574,2021-06-14,2764.26
2988,574,2021-06-21,4600.07
2989,574,2021-06-28,1351.96
2990,574,2021-07-05,3981.43
2991,574,2021-07-12,3315.89
2992,574,2021-07-19,4464.98
2993,574,2021-07-26,1179.57
2994,574,2021-08-02,2677.25
2995,574,2021-08-09,3225.34
2996,574,2021-08-16,1586.99
2997,574,2021-08-23,1752.32
2998,574,2021-08-30,3258.69
2999,574,2021-09-06,3341.32
3000,574,2021-09-13,1530.74
3001,574,2021-09-20,2905.62
3002,574,2021-09-27,1583.27
3003,574,2021-10-04,1288.9
3004,574,2021-10-11,4172.2
3005,574,2021-10-18,1464.73
3006,574,2021-10-25,1480.44
3007,574,2021-11-01,3362.8
3008,574,2021-11-08,2079.57
3009,574,2021-11-15,3105.18
3010,574,2021-11-22,1186.04
3011,574,2021-11-29,3303.39
3012,574,2021-12-06,3081.4
3013,574,2021-12-13,4860.78
3014,574,2021-12-20,3790.7
3015,574,2021-12-27,4979.74
3016,574,2022-01-03,4318.36
3017,574,2022-01-10,4851.58
3018,574,2022-01-17,4593.45
3019,574,2022-01-24,4814.65
3020,574,2022-01-31,3822.34
3021,574,2022-02-07,1578.47
3022,574,2022-02-14,4634.07
3023,574,2022-02-21,3033.26
3024,574,2022-02-28,2993.17
3025,574,2022-03-07,3191.35
3026,574,2022-03-14,1839.84
3027,574,2022-03-21,1835.37
3028,574,2022-03-28,3270.49
3029,574,2022-04-04,4106.12
3030,574,2022-04-11,1406.27
3031,574,2022-04-18,3956.7
3032,574,2022-04-25,1734.75
3033,574,2022-05-02,2657.88
3034,574,2022-05-09,1281.49
3035,574,2022-05-16,3463.45
3036,574,2022-05-23,4409.22
3037,574,2022-05-30,2844.63
3038,574,2022-06-06,4434.75
3039,574,2022-06-13,3800.3
3040,574,2022-06-20,3974.35
3041,574,2022-06-27,2464.56
3042,574,2022-07-04,2351.67
3043,574,2022-07-11,1532.36
3044,574,2022-07-18,3302.02
3045,574,2022-07-25,4950.75
3046,574,2022-08-01,3145.83
3047,574,2022-08-08,3154.82
3048,574,2022-08-15,2489.04
3049,574,2022-08-22,1969.98
3050,574,2022-08-29,4894.44
3051,574,2022-09-05,2701.42
3052,574,2022-09-12,1584.86
3053,574,2022-09-19,2237.26
3054,574,2022-09-26,3929.79
3055,574,2022-10-03,4834.58
3056,574,2022-10-10,1964.74
3057,574,2022-10-17,2893.46
3058,574,2022-10-24,2234.05
3059,574,2022-10-31,2316.87
3060,574,2022-11-07,1360.6
3061,574,2022-11-14,3384.54
3062,574,2022-11-21,2102.31
3063,574,2022-11-28,1876.58
3064,574,2022-12-05,1530.84
3065,574,2022-12-12,2759.99
3066,574,2022-12-19,2621.09
3067,574,2022-12-26,4033.16
3068,574,2023-01-02,2674.99
3069,574,2023-01-09,4778.69
3070,574,2023-01-16,2800.86
3071,574,2023-01-23,3052.95
3072,574,2023-01-30,4678.41
3073,574,2023-02-06,1452.12
3074,574,2023-02-13,2514.14
3075,574,2023-02-20,1730.85
3076,574,2023-02-27,3148.47
3077,574,2023-03-06,4305.18
3078,574,2023-03-13,4564.97
3079,574,2023-03-20,1155.74
3080,574,2023-03-27,2501.86
3081,574,2023-04-03,2499.74
3082,574,2023-04-10,3930.08
3083,574,2023-04-17,4314.63
3084,574,2023-04-24,2343.97
3085,574,2023-05-01,2880.37
3086,574,2023-05-08,1342.62
3087,574,2023-05-15,1343.28
3088,574,2023-05-22,3911.39
3089,574,2023-05-29,4307.45
3090,574,2023-06-05,2106.7
3091,574,2023-06-12,3234.53
3092,574,2023-06-19,3133.42
3093,574,2023-06-26,4534.79
3094,574,2023-07-03,1280.03
3095,574,2023-07-10,3518.64
3096,574,2023-07-17,2289.98
3097,574,2023-07-24,4067.38
3098,574,2023-07-31,1597.88
3099,574,2023-08-07,3763.85
3100,574,2023-08-14,4505.7
3101,574,2023-08-21,4329.28
3102,574,2023-08-28,4809.05
3103,574,2023-09-04,1504.3
3104,574,2023-09-11,3519.86
3105,574,2023-09-18,1278.76
3106,574,2023-09-25,3121.59
3107,574,2023-10-02,2867.76
3108,574,2023-10-09,1745.47
3109,574,2023-10-16,1267.61
3110,574,2023-10-23,4528.6
3111,574,2023-10-30,3380.97
3112,574,2023-11-06,2857.0
3113,574,2023-11-13,2693.34
3114,574,2023-11-20,3562.02
3115,574,2023-11-27,2326.39
3116,574,2023-12-04,3904.11
3117,574,2023-12-11,1763.22
3118,574,2023-12-18,1849.57
3119,574,2023-12-25,4620.97
3120,511,2021-01-04,2395.12
3121,511,2021-01-11,4085.6
3122,511,2021-01-18,1171.59
3123,511,2021-01-25,2983.98
3124,511,2021-02-01,2791.16
3125,511,2021-02-08,1285.78
3126,511,2021-02-15,3850.58
3127,511,2021-02-22,2311.04
3128,511,2021-03-01,4146.25
3129,511,2021-03-08,2004.42
3130,511,2021-03-15,2233.37
3131,511,2021-03-22,1451.49
3132,511,2021-03-29,1825.13
3133,511,2021-04-05,4816.19
3134,511,2021-04-12,3510.66
3135,511,2021-04-19,4244.22
3136,511,2021-04-26,1397.68
3137,511,2021-05-03,2902.06
3138,511,2021-05-10,1034.01
3139,511,2021-05-17,1345.33
3140,511,2021-05-24,1668.79
3141,511,2021-05-31,3660.01
3142,511,2021-06-07,3112.58
3143,511,2021-06-14,4376.72
3144,511,2021-06-21,2803.5
3145,511,2021-06-28,3396.02
3146,511,2021-07-05,3513.1
3147,511,2021-07-12,1295.91
3148,511,2021-07-19,4478.22
3149,511,2021-07-26,2929.85
3150,511,2021-08-02,3757.93
3151,511,2021-08-09,2775.52
3152,511,2021-08-16,3254.88
3153,511,2021-08-23,2893.4
3154,511,2021-08-30,3641.55
3155,511,2021-09-06,1445.61
3156,511,2021-09-13,3567.43
3157,511,2021-09-20,4117.0
3158,511,2021-09-27,1265.19
3159,511,2021-10-04,3299.67
3160,511,2021-10-11,1304.32
3161,511,2021-10-18,2055.4
3162,511,2021-10-25,1979.29
3163,511,2021-11-01,4617.7
3164,511,2021-11-08,1878.65
3165,511,2021-11-15,2014.86
3166,511,2021-11-22,2730.54
3167,511,2021-11-29,1339.66
3168,511,2021-12-06,2526.3
3169,511,2021-12-13,3360.32
3170,511,2021-12-20,1625.03
3171,511,2021-12-27,4730.13
3172,511,2022-01-03,2284.36
3173,511,2022-01-10,2330.22
3174,511,2022-01-17,2773.66
3175,511,2022-01-24,2077.11
3176,511,2022-01-31,3732.54
3177,511,2022-02-07,2482.45
3178,511,2022-02-14,2136.95
3179,511,2022-02-21,1364.99
3180,511,2022-02-28,3826.31
3181,511,2022-03-07,3160.85
3182,511,2022-03-14,4837.41
3183,511,2022-03-21,1670.76
3184,511,2022-03-28,2019.59
3185,511,2022-04-04,4582.54
3186,511,2022-04-11,4920.16
3187,511,2022-04-18,1634.36
3188,511,2022-04-25,1538.47
3189,511,2022-05-02,4841.22
3190,511,2022-05-09,4858.65
3191,511,2022-05-16,4386.31
3192,511,2022-05-23,3328.08
3193,511,2022-05-30,4051.24
3194,511,2022-06-06,4110.08
3195,511,2022-06-13,2537.63
3196,511,2022-06-20,3540.77
3197,511,2022-06-27,4758.98
3198,511,2022-07-04,2587.65
3199,511,2022-07-11,2062.87
3200,511,2022-07-18,4042.09
3201,511,2022-07-25,4763.26
3202,511,2022-08-01,3277.94
3203,511,2022-08-08,3537.31
3204,511,2022-08-15,2206.85
3205,511,2022-08-22,2580.12
3206,511,2022-08-29,3190.54
3207,511,2022-09-05,4504.31
3208,511,2022-09-12,4543.99
3209,511,2022-09-19,3589.44
3210,511,2022-09-26,3251.83
3211,511,2022-10-03,3215.54
3212,511,2022-10-10,1074.01
3213,511,2022-10-17,3575.67
3214,511,2022-10-24,1932.51
3215,511,2022-10-31,2150.51
3216,511,2022-11-07,4838.64
3217,511,2022-11-14,2075.45
3218,511,2022-11-21,4705.24
3219,511,2022-11-28,3009.52
3220,511,2022-12-05,1382.47
3221,511,2022-12-12,1648.73
3222,511,2022-12-19,1675.91
3223,511,2022-12-26,2214.64
3224,511,2023-01-02,2486.7
3225,511,2023-01-09,2857.51
3226,511,2023-01-16,3320.93
3227,511,2023-01-23,4148.69
3228,511,2023-01-30,2067.68
3229,511,2023-02-06,2344.87
3230,511,2023-02-13,4077.15
3231,511,2023-02-20,3285.11
3232,511,2023-02-27,3881.91
3233,511,2023-03-06,3673.82
3234,511,2023-03-13,1732.05
3235,511,2023-03-20,3339.96
3236,511,2023-03-27,4372.94
3237,511,2023-04-03,4956.63
3238,511,2023-04-10,1310.14
3239,511,2023-04-17,2149.87
3240,511,2023-04-24,1023.14
3241,511,2023-05-01,1713.45
3242,511,2023-05-08,3668.05
3243,511,2023-05-15,2804.15
3244,511,2023-05-22,3252.59
3245,511,2023-05-29,1323.74
3246,511,2023-06-05,2708.77
3247,511,2023-06-12,1779.35
3248,511,2023-06-19,3754.65
3249,511,2023-06-26,2680.53
3250,511,2023-07-03,3639.25
3251,511,2023-07-10,1487.45
3252,511,2023-07-17,1458.4
3253,511,2023-07-24,3344.58
3254,511,2023-07-31,4566.73
3255,511,2023-08-07,3982.52
3256,511,2023-08-14,4218.82
3257,511,2023-08-21,1797.86
3258,511,2023-08-28,3035.61
3259,511,2023-09-04,4537.93
3260,511,2023-09-11,4745.72
3261,511,2023-09-18,1228.14
3262,511,2023-09-25,1637.91
3263,511,2023-10-02,1412.95
3264,511,2023-10-09,1677.85
3265,511,2023-10-16,1629.38
3266,511,2023-10-23,2898.29
3267,511,2023-10-30,2338.38
3268,511,2023-11-06,1322.13
3269,511,2023-11-13,2289.97
3270,511,2023-11-20,4602.65
3271,511,2023-11-27,2850.41
3272,511,2023-12-04,3941.07
3273,511,2023-12-11,1960.77
3274,511,2023-12-18,2863.56
3275,511,2023-12-25,4534.28
3276,516,2021-01-04,4585.99
3277,516,2021-01-11,1599.51
3278,516,2021-01-18,2343.58
