,HCP_ID,Date,Calls,Calls Spend
2972,5619190708,2021-03-01,3679.98,116.44
2973,5619190708,2021-03-08,2557.81,358.62
2974,5619190708,2021-03-15,2133.29,336.7
2975,5619190708,2021-03-22,2429.12,403.49
2976,5619190708,2021-03-29,1242.39,467.18
2977,5619190708,2021-04-05,1686.45,163.42
2978,5619190708,2021-04-12,4362.57,447.71
2979,5619190708,2021-04-19,1371.89,463.49
2980,5619190708,2021-04-26,2093.19,347.45
2981,5619190708,2021-05-03,1274.37,252.26
2982,5619190708,2021-05-10,2802.9,339.93
2983,5619190708,2021-05-17,3101.09,284.6
2984,5619190708,2021-05-24,4838.56,174.01
2985,5619190708,2021-05-31,1631.98,385.37
2986,5619190708,2021-06-07,1298.21,293.16
2987,5619190708,2021-06-14,2936.21,224.01
2988,5619190708,2021-06-21,4721.77,213.02
2989,5619190708,2021-06-28,2153.77,193.72
2990,5619190708,2021-07-05,1583.15,245.6
2991,5619190708,2021-07-12,3723.55,396.87
2992,5619190708,2021-07-19,4253.68,179.02
2993,5619190708,2021-07-26,1142.53,489.87
2994,5619190708,2021-08-02,1057.33,484.27
2995,5619190708,2021-08-09,4315.26,464.83
2996,5619190708,2021-08-16,2548.74,178.88
2997,5619190708,2021-08-23,3425.85,396.5
2998,5619190708,2021-08-30,1523.44,419.05
2999,5619190708,2021-09-06,1834.37,296.67
3000,5619190708,2021-09-13,4425.93,177.37
3001,5619190708,2021-09-20,1967.54,125.11
3002,5619190708,2021-09-27,1586.46,158.61
3003,5619190708,2021-10-04,1813.71,214.48
3004,5619190708,2021-10-11,4259.93,466.31
3005,5619190708,2021-10-18,2625.12,151.28
3006,5619190708,2021-10-25,1895.24,394.48
3007,5619190708,2021-11-01,3709.7,486.88
3008,5619190708,2021-11-08,1057.95,400.3
3009,5619190708,2021-11-15,3023.17,461.08
3010,5619190708,2021-11-22,3304.67,278.67
3011,5619190708,2021-11-29,3663.4,433.41
3012,5619190708,2021-12-06,2129.99,143.01
3013,5619190708,2021-12-13,2732.07,185.81
3014,5619190708,2021-12-20,2718.16,496.42
3015,5619190708,2021-12-27,3296.49,377.44
3016,5619190708,2022-01-03,3711.71,428.28
3017,5619190708,2022-01-10,4776.51,363.53
3018,5619190708,2022-01-17,2904.38,227.13
3019,5619190708,2022-01-24,2441.1,233.79
3020,5619190708,2022-01-31,2297.86,377.85
3021,5619190708,2022-02-07,3350.84,180.8
3022,5619190708,2022-02-14,4878.5,271.09
3023,5619190708,2022-02-21,3264.35,381.04
3024,5619190708,2022-02-28,3454.71,224.42
3025,5619190708,2022-03-07,4190.83,144.06
3026,5619190708,2022-03-14,3275.98,209.33
3027,5619190708,2022-03-21,3463.05,187.2
3028,5619190708,2022-03-28,4088.8,191.01
3029,5619190708,2022-04-04,4561.57,444.62
3030,5619190708,2022-04-11,2449.57,254.33
3031,5619190708,2022-04-18,3806.01,136.15
3032,5619190708,2022-04-25,1323.68,154.53
3033,5619190708,2022-05-02,3249.9,159.6
3034,5619190708,2022-05-09,2110.47,358.76
3035,5619190708,2022-05-16,1062.5,172.09
3036,5619190708,2022-05-23,4719.72,365.43
3037,5619190708,2022-05-30,2222.2,118.12
3038,5619190708,2022-06-06,3344.2,189.15
3039,5619190708,2022-06-13,4840.7,374.78
3040,5619190708,2022-06-20,4896.5,439.56
3041,5619190708,2022-06-27,2932.11,367.83
3042,5619190708,2022-07-04,4248.43,331.27
3043,5619190708,2022-07-11,1245.95,288.18
3044,5619190708,2022-07-18,1522.29,385.94
3045,5619190708,2022-07-25,3722.52,497.16
3046,5619190708,2022-08-01,3515.24,420.06
3047,5619190708,2022-08-08,2073.15,236.01
3048,5619190708,2022-08-15,4668.1,402.08
3049,5619190708,2022-08-22,3621.08,201.61
3050,5619190708,2022-08-29,3794.31,454.71
3051,5619190708,2022-09-05,1923.19,382.45
3052,5619190708,2022-09-12,2574.78,147.51
3053,5619190708,2022-09-19,4053.84,166.85
3054,5619190708,2022-09-26,2011.59,413.18
3055,5619190708,2022-10-03,3968.53,201.67
3056,5619190708,2022-10-10,4763.86,186.11
3057,5619190708,2022-10-17,4974.49,395.16
3058,5619190708,2022-10-24,2570.03,152.14
3059,5619190708,2022-10-31,2282.04,177.5
3060,5619190708,2022-11-07,3487.36,242.74
3061,5619190708,2022-11-14,2180.03,402.85
3062,5619190708,2022-11-21,1922.4,334.76
3063,5619190708,2022-11-28,1778.38,385.92
3064,5619190708,2022-12-05,3500.49,419.26
3065,5619190708,2022-12-12,1273.99,184.04
3066,5619190708,2022-12-19,1617.84,176.22
3067,5619190708,2022-12-26,1412.06,324.83
3068,5619190708,2023-01-02,3373.73,437.4
3069,5619190708,2023-01-09,2670.95,312.95
3070,5619190708,2023-01-16,4965.22,312.74
3071,5619190708,2023-01-23,3294.3,498.37
3072,5619190708,2023-01-30,4976.52,269.61
3073,5619190708,2023-02-06,3539.79,292.32
3074,5619190708,2023-02-13,3882.86,475.35
3075,5619190708,2023-02-20,2238.64,427.55
3076,5619190708,2023-02-27,3619.4,212.07
3077,5619190708,2023-03-06,4189.2,270.85
3078,5619190708,2023-03-13,1481.59,497.37
3079,5619190708,2023-03-20,2702.59,316.62
3080,5619190708,2023-03-27,4231.85,484.35
3081,5619190708,2023-04-03,4491.55,310.02
3082,5619190708,2023-04-10,3182.78,212.35
3083,5619190708,2023-04-17,2851.21,478.74
3084,5619190708,2023-04-24,3907.76,104.75
3085,5619190708,2023-05-01,1466.03,469.52
3086,5619190708,2023-05-08,4394.88,294.47
3087,5619190708,2023-05-15,3467.91,215.86
3088,5619190708,2023-05-22,4171.32,341.33
3089,5619190708,2023-05-29,3779.3,249.96
3090,5619190708,2023-06-05,2721.75,183.07
3091,5619190708,2023-06-12,4792.21,478.62
3092,5619190708,2023-06-19,4271.0,474.22
3093,5619190708,2023-06-26,3661.31,193.86
3094,5619190708,2023-07-03,4040.84,230.11
3095,5619190708,2023-07-10,2761.93,209.74
3096,5619190708,2023-07-17,2694.49,371.73
3097,5619190708,2023-07-24,1442.44,142.08
3098,5619190708,2023-07-31,3735.08,411.83
3099,5619190708,2023-08-07,3205.87,172.66
3100,5619190708,2023-08-14,2723.03,403.27
3101,5619190708,2023-08-21,3742.93,143.95
3102,5619190708,2023-08-28,4876.59,189.35
3103,5619190708,2023-09-04,1881.56,283.94
3104,5619190708,2023-09-11,2308.97,493.59
3105,5619190708,2023-09-18,1305.96,222.58
3106,5619190708,2023-09-25,2530.89,297.38
3107,5619190708,2023-10-02,1065.63,132.94
3108,5619190708,2023-10-09,2031.24,321.6
3109,5619190708,2023-10-16,4071.09,374.6
3110,5619190708,2023-10-23,3268.1,258.89
3111,5619190708,2023-10-30,4482.78,283.91
3112,5619190708,2023-11-06,2197.01,351.73
3113,5619190708,2023-11-13,3768.46,259.39
3114,5619190708,2023-11-20,1112.57,137.65
3115,5619190708,2023-11-27,4382.4,122.62
3116,5619190708,2023-12-04,3368.08,173.48
3117,5619190708,2023-12-11,1915.71,209.33
3118,5619190708,2023-12-18,1153.17,170.89
3119,5619190708,2023-12-25,3602.0,299.49
3120,2041478122,2021-01-04,4189.32,124.5
3121,2041478122,2021-01-11,4555.59,498.56
3122,2041478122,2021-01-18,1062.96,487.06
3123,2041478122,2021-01-25,1943.45,377.02
3124,2041478122,2021-02-01,2169.93,308.73
3125,2041478122,2021-02-08,3041.67,244.44
3126,2041478122,2021-02-15,3870.19,339.85
3127,2041478122,2021-02-22,3033.11,493.14
3128,2041478122,2021-03-01,4760.04,482.17
3129,2041478122,2021-03-08,4525.3,202.06
3130,2041478122,2021-03-15,2399.9,192.42
3131,2041478122,2021-03-22,4944.71,161.06
3132,2041478122,2021-03-29,2466.05,179.62
3133,2041478122,2021-04-05,1893.82,198.84
3134,2041478122,2021-04-12,3558.68,130.42
3135,2041478122,2021-04-19,3290.12,427.71
3136,2041478122,2021-04-26,4066.1,160.47
3137,2041478122,2021-05-03,4658.93,408.04
3138,2041478122,2021-05-10,1021.21,394.95
3139,2041478122,2021-05-17,3949.69,298.73
3140,2041478122,2021-05-24,1183.93,331.96
3141,2041478122,2021-05-31,4062.99,208.35
3142,2041478122,2021-06-07,3668.27,241.57
3143,2041478122,2021-06-14,3295.42,253.83
3144,2041478122,2021-06-21,2215.05,442.37
3145,2041478122,2021-06-28,4015.35,238.18
3146,2041478122,2021-07-05,2738.53,376.68
3147,2041478122,2021-07-12,4244.32,373.74
3148,2041478122,2021-07-19,3163.73,481.75
3149,2041478122,2021-07-26,4096.57,146.24
3150,2041478122,2021-08-02,3232.56,263.82
3151,2041478122,2021-08-09,4179.74,117.87
3152,2041478122,2021-08-16,2642.89,227.31
3153,2041478122,2021-08-23,1564.74,251.52
3154,2041478122,2021-08-30,3691.2,244.67
3155,2041478122,2021-09-06,3320.03,337.12
3156,2041478122,2021-09-13,3348.44,311.81
3157,2041478122,2021-09-20,1467.95,187.38
3158,2041478122,2021-09-27,4200.27,300.95
3159,2041478122,2021-10-04,3824.31,327.96
3160,2041478122,2021-10-11,1154.76,418.49
3161,2041478122,2021-10-18,1257.3,477.27
3162,2041478122,2021-10-25,1861.51,304.96
3163,2041478122,2021-11-01,1254.35,457.97
3164,2041478122,2021-11-08,4919.76,158.52
3165,2041478122,2021-11-15,2183.15,106.35
3166,2041478122,2021-11-22,4147.86,224.59
3167,2041478122,2021-11-29,3355.35,115.69
3168,2041478122,2021-12-06,3861.84,311.76
3169,2041478122,2021-12-13,3899.92,415.83
3170,2041478122,2021-12-20,1356.97,331.24
3171,2041478122,2021-12-27,3599.78,306.69
3172,2041478122,2022-01-03,1729.64,418.24
3173,2041478122,2022-01-10,4989.83,487.71
3174,2041478122,2022-01-17,4110.12,267.24
3175,2041478122,2022-01-24,2349.2,127.42
3176,2041478122,2022-01-31,2665.15,162.42
3177,2041478122,2022-02-07,2017.34,456.75
3178,2041478122,2022-02-14,4874.1,479.42
3179,2041478122,2022-02-21,1773.42,460.36
3180,2041478122,2022-02-28,1566.02,303.06
3181,2041478122,2022-03-07,3574.65,284.99
3182,2041478122,2022-03-14,4807.35,233.29
3183,2041478122,2022-03-21,3109.51,130.18
3184,2041478122,2022-03-28,4408.9,265.35
3185,2041478122,2022-04-04,3802.13,372.9
3186,2041478122,2022-04-11,3705.05,302.78
3187,2041478122,2022-04-18,2110.08,350.04
3188,2041478122,2022-04-25,4847.17,433.58
3189,2041478122,2022-05-02,1435.07,109.27
3190,2041478122,2022-05-09,2995.89,410.33
3191,2041478122,2022-05-16,2255.61,380.5
3192,2041478122,2022-05-23,4727.69,283.59
3193,2041478122,2022-05-30,1976.64,467.1
3194,2041478122,2022-06-06,2889.06,263.14
3195,2041478122,2022-06-13,2413.45,269.21
3196,2041478122,2022-06-20,3694.63,273.49
3197,2041478122,2022-06-27,2296.9,397.46
3198,2041478122,2022-07-04,1811.89,180.77
3199,2041478122,2022-07-11,3785.74,446.68
3200,2041478122,2022-07-18,1964.84,176.45
3201,2041478122,2022-07-25,3681.22,348.32
3202,2041478122,2022-08-01,2789.01,138.34
3203,2041478122,2022-08-08,1367.14,410.94
3204,2041478122,2022-08-15,2807.08,443.19
3205,2041478122,2022-08-22,3298.93,347.5
3206,2041478122,2022-08-29,4736.78,165.85
3207,2041478122,2022-09-05,3172.1,123.26
3208,2041478122,2022-09-12,2435.7,159.24
3209,2041478122,2022-09-19,1751.34,473.92
3210,2041478122,2022-09-26,3442.73,456.86
3211,2041478122,2022-10-03,2774.08,339.06
3212,2041478122,2022-10-10,1128.38,287.8
3213,2041478122,2022-10-17,3256.23,106.71
3214,2041478122,2022-10-24,4157.96,218.17
3215,2041478122,2022-10-31,2809.95,314.25
3216,2041478122,2022-11-07,4968.79,139.67
3217,2041478122,2022-11-14,3221.12,312.24
3218,2041478122,2022-11-21,1275.64,353.58
3219,2041478122,2022-11-28,2147.42,141.51
3220,2041478122,2022-12-05,1714.57,429.44
3221,2041478122,2022-12-12,1416.5,286.77
3222,2041478122,2022-12-19,1781.09,164.93
3223,2041478122,2022-12-26,1822.85,297.11
3224,2041478122,2023-01-02,1951.15,138.69
3225,2041478122,2023-01-09,4205.6,315.93
3226,2041478122,2023-01-16,1627.41,288.57
3227,2041478122,2023-01-23,1273.45,332.17
3228,2041478122,2023-01-30,2361.22,141.41
3229,2041478122,2023-02-06,1734.58,238.28
3230,2041478122,2023-02-13,4225.63,169.5
3231,2041478122,2023-02-20,1438.66,306.38
3232,2041478122,2023-02-27,3234.79,136.1
3233,2041478122,2023-03-06,2137.94,205.11
3234,2041478122,2023-03-13,1744.89,226.26
3235,2041478122,2023-03-20,1148.43,360.62
3236,2041478122,2023-03-27,4953.95,353.62
3237,2041478122,2023-04-03,2444.31,367.16
3238,2041478122,2023-04-10,3286.06,438.7
3239,2041478122,2023-04-17,3487.5,353.63
3240,2041478122,2023-04-24,1886.66,266.25
3241,2041478122,2023-05-01,2377.66,104.57
3242,2041478122,2023-05-08,2253.12,294.42
3243,2041478122,2023-05-15,3399.39,473.83
3244,2041478122,2023-05-22,1956.46,160.97
3245,2041478122,2023-05-29,4477.78,476.74
3246,2041478122,2023-06-05,2951.82,146.09
3247,2041478122,2023-06-12,2941.55,143.78
3248,2041478122,2023-06-19,4532.74,383.26
3249,2041478122,2023-06-26,1964.55,454.68
3250,2041478122,2023-07-03,3551.61,481.31
3251,2041478122,2023-07-10,4921.92,101.31
3252,2041478122,2023-07-17,1480.86,318.77
3253,2041478122,2023-07-24,4823.41,497.69
3254,2041478122,2023-07-31,3269.63,169.52
3255,2041478122,2023-08-07,1652.2,405.54
3256,2041478122,2023-08-14,3367.75,319.51
3257,2041478122,2023-08-21,2863.06,390.05
3258,2041478122,2023-08-28,4432.22,221.18
3259,2041478122,2023-09-04,1883.67,368.08
3260,2041478122,2023-09-11,4658.93,239.26
3261,2041478122,2023-09-18,2089.79,190.45
3262,2041478122,2023-09-25,2017.96,153.97
3263,2041478122,2023-10-02,3387.11,212.33
3264,2041478122,2023-10-09,3459.78,133.21
3265,2041478122,2023-10-16,1461.83,314.46
3266,2041478122,2023-10-23,3046.12,208.6
3267,2041478122,2023-10-30,4308.52,174.82
3268,2041478122,2023-11-06,2442.64,322.2
3269,2041478122,2023-11-13,4468.84,267.42
3270,2041478122,2023-11-20,2594.4,331.81
3271,2041478122,2023-11-27,2266.78,383.67
3272,2041478122,2023-12-04,1994.78,429.28
3273,2041478122,2023-12-11,2089.41,497.08
3274,2041478122,2023-12-18,2265.85,451.53
3275,2041478122,2023-12-25,2589.42,198.42
3276,0548064412,2021-01-04,1904.65,440.08
3277,0548064412,2021-01-11,2235.01,235.43
3278,0548064412,2021-01-18,1787.97,484.53
3279,0548064412,2021-01-25,1978.98,198.98
3280,0548064412,2021-02-01,4775.59,460.36
3281,0548064412,2021-02-08,1995.64,445.89
3282,0548064412,2021-02-15,1999.29,133.79
3283,0548064412,2021-02-22,4281.45,408.62
3284,0548064412,2021-03-01,2178.67,136.06
3285,0548064412,2021-03-08,1825.76,408.42
3286,0548064412,2021-03-15,4858.99,203.6
3287,0548064412,2021-03-22,4273.04,191.17
3288,0548064412,2021-03-29,3718.4,133.45
3289,0548064412,2021-04-05,3341.18,207.68
3290,0548064412,2021-04-12,4703.38,215.9
3291,0548064412,2021-04-19,2593.76,436.27
3292,0548064412,2021-04-26,2753.1,195.36
3293,0548064412,2021-05-03,3190.18,436.0
3294,0548064412,2021-05-10,2732.71,153.16
3295,0548064412,2021-05-17,2532.35,481.79
3296,0548064412,2021-05-24,1288.09,263.38
3297,0548064412,2021-05-31,3592.12,131.41
3298,0548064412,2021-06-07,2379.81,476.23
3299,0548064412,2021-06-14,1122.54,400.7
3300,0548064412,2021-06-21,4365.5,210.82
3301,0548064412,2021-06-28,1858.86,465.93
3302,0548064412,2021-07-05,4056.01,145.35
3303,0548064412,2021-07-12,1848.79,348.54
3304,0548064412,2021-07-19,2677.67,301.67
3305,0548064412,2021-07-26,4806.17,268.09
3306,0548064412,2021-08-02,4526.73,364.3
3307,0548064412,2021-08-09,1486.48,397.8
3308,0548064412,2021-08-16,3080.84,190.04
3309,0548064412,2021-08-23,2158.2,322.93
3310,0548064412,2021-08-30,3406.81,487.27
3311,0548064412,2021-09-06,4418.88,182.34
3312,0548064412,2021-09-13,4095.97,103.32
3313,0548064412,2021-09-20,1519.23,179.88
3314,0548064412,2021-09-27,3388.8,177.87
3315,0548064412,2021-10-04,2461.09,197.11
3316,0548064412,2021-10-11,2349.67,476.98
3317,0548064412,2021-10-18,4989.51,374.29
3318,0548064412,2021-10-25,3289.23,383.38
3319,0548064412,2021-11-01,4086.61,395.61
3320,0548064412,2021-11-08,1327.57,224.12
3321,0548064412,2021-11-15,2373.73,247.7
3322,0548064412,2021-11-22,2377.26,414.84
3323,0548064412,2021-11-29,3990.42,101.84
3324,0548064412,2021-12-06,2185.53,349.47
3325,0548064412,2021-12-13,1481.06,128.48
3326,0548064412,2021-12-20,4313.59,281.07
3327,0548064412,2021-12-27,4422.75,429.42
3328,0548064412,2022-01-03,4573.48,119.31
3329,0548064412,2022-01-10,1744.52,218.46
3330,0548064412,2022-01-17,1544.92,294.19
3331,0548064412,2022-01-24,4195.91,480.47
3332,0548064412,2022-01-31,4558.3,282.93
3333,0548064412,2022-02-07,3545.96,192.28
3334,0548064412,2022-02-14,2612.04,448.47
3335,0548064412,2022-02-21,1116.79,313.1
3336,0548064412,2022-02-28,4491.19,148.8
3337,0548064412,2022-03-07,4930.18,104.96
3338,0548064412,2022-03-14,4544.48,241.47
3339,0548064412,2022-03-21,1530.76,162.94
3340,0548064412,2022-03-28,3804.71,448.29
3341,0548064412,2022-04-04,3564.27,471.49
3342,0548064412,2022-04-11,4369.92,103.61
3343,0548064412,2022-04-18,3677.72,221.85
3344,0548064412,2022-04-25,2818.0,137.61
3345,0548064412,2022-05-02,2128.4,353.07
3346,0548064412,2022-05-09,1873.53,359.01
3347,0548064412,2022-05-16,4692.13,101.98
3348,0548064412,2022-05-23,4143.08,356.53
3349,0548064412,2022-05-30,1186.53,416.07
3350,0548064412,2022-06-06,1898.08,206.33
3351,0548064412,2022-06-13,1374.06,313.75
3352,0548064412,2022-06-20,2992.89,238.87
3353,0548064412,2022-06-27,1675.02,435.18
3354,0548064412,2022-07-04,4505.51,316.23
3355,0548064412,2022-07-11,1976.9,138.44
3356,0548064412,2022-07-18,4474.18,138.42
3357,0548064412,2022-07-25,1052.72,287.76
3358,0548064412,2022-08-01,3925.08,283.01
3359,0548064412,2022-08-08,1205.64,376.01
3360,0548064412,2022-08-15,3569.33,372.61
3361,0548064412,2022-08-22,1844.81,418.28
3362,0548064412,2022-08-29,2916.67,314.54
3363,0548064412,2022-09-05,3183.32,214.72
3364,0548064412,2022-09-12,2000.54,101.91
3365,0548064412,2022-09-19,2586.44,294.04
3366,0548064412,2022-09-26,3971.21,126.65
3367,0548064412,2022-10-03,4695.96,205.58
3368,0548064412,2022-10-10,2466.88,119.34
3369,0548064412,2022-10-17,3612.55,383.57
3370,0548064412,2022-10-24,4715.16,234.73
3371,0548064412,2022-10-31,2029.47,390.43
3372,0548064412,2022-11-07,3827.2,474.85
3373,0548064412,2022-11-14,1821.27,382.12
3374,0548064412,2022-11-21,1267.47,292.15
3375,0548064412,2022-11-28,1477.56,361.26
3376,0548064412,2022-12-05,3405.87,119.53
3377,0548064412,2022-12-12,2278.47,258.01
3378,0548064412,2022-12-19,1992.24,115.47
3379,0548064412,2022-12-26,2275.29,417.05
3380,0548064412,2023-01-02,2440.44,229.35
3381,0548064412,2023-01-09,4767.01,116.65
3382,0548064412,2023-01-16,4069.15,293.24
3383,0548064412,2023-01-23,4777.85,257.39
3384,0548064412,2023-01-30,3832.17,127.97
3385,0548064412,2023-02-06,4715.09,237.82
3386,0548064412,2023-02-13,3096.02,155.39
3387,0548064412,2023-02-20,4782.23,369.19
3388,0548064412,2023-02-27,1215.79,162.08
3389,0548064412,2023-03-06,2599.34,186.71
3390,0548064412,2023-03-13,2218.5,499.0
3391,0548064412,2023-03-20,3634.59,468.89
3392,0548064412,2023-03-27,2743.19,384.11
3393,0548064412,2023-04-03,2838.76,231.29
3394,0548064412,2023-04-10,3076.69,270.92
3395,0548064412,2023-04-17,4922.16,298.47
3396,0548064412,2023-04-24,4244.45,366.73
3397,0548064412,2023-05-01,2918.51,289.66
3398,0548064412,2023-05-08,2367.56,142.79
3399,0548064412,2023-05-15,4045.88,467.24
3400,0548064412,2023-05-22,1871.82,470.27
3401,0548064412,2023-05-29,1929.22,312.03
3402,0548064412,2023-06-05,2374.49,145.8
3403,0548064412,2023-06-12,1211.35,246.14
3404,0548064412,2023-06-19,1189.38,141.68
3405,0548064412,2023-06-26,1569.19,100.77
3406,0548064412,2023-07-03,1613.01,330.91
3407,0548064412,2023-07-10,4278.09,177.37
3408,0548064412,2023-07-17,1323.49,391.81
3409,0548064412,2023-07-24,1032.65,393.66
3410,0548064412,2023-07-31,1524.47,191.31
3411,0548064412,2023-08-07,1480.28,198.94
3412,0548064412,2023-08-14,4192.7,153.02
3413,0548064412,2023-08-21,4976.66,230.84
3414,0548064412,2023-08-28,4687.87,176.01
3415,0548064412,2023-09-04,1751.59,326.13
3416,0548064412,2023-09-11,1202.4,420.4
3417,0548064412,2023-09-18,2758.46,379.68
3418,0548064412,2023-09-25,1698.53,356.94
3419,0548064412,2023-10-02,3376.28,402.26
3420,0548064412,2023-10-09,2189.61,473.27
3421,0548064412,2023-10-16,4845.2,447.25
3422,0548064412,2023-10-23,3288.14,268.12
3423,0548064412,2023-10-30,1231.97,478.89
3424,0548064412,2023-11-06,4807.13,107.48
3425,0548064412,2023-11-13,2427.55,452.01
3426,0548064412,2023-11-20,1323.41,178.63
3427,0548064412,2023-11-27,4914.71,438.92
3428,0548064412,2023-12-04,4648.25,156.86
3429,0548064412,2023-12-11,1845.26,342.17
3430,0548064412,2023-12-18,3006.95,219.4
3431,0548064412,2023-12-25,4535.39,460.56
3432,6833072611,2021-01-04,2166.74,162.3
3433,6833072611,2021-01-11,1596.37,293.77
3434,6833072611,2021-01-18,1531.67,289.34
3435,6833072611,2021-01-25,2847.74,453.64
3436,6833072611,2021-02-01,2184.84,324.26
3437,6833072611,2021-02-08,3974.0,338.37
3438,6833072611,2021-02-15,4816.27,340.91
3439,6833072611,2021-02-22,4607.45,198.02
3440,6833072611,2021-03-01,3243.01,317.32
3441,6833072611,2021-03-08,4957.81,181.8
3442,6833072611,2021-03-15,1563.97,344.67
3443,6833072611,2021-03-22,1894.77,355.66
3444,6833072611,2021-03-29,4889.96,478.6
3445,6833072611,2021-04-05,1924.41,168.36
3446,6833072611,2021-04-12,3242.96,334.71
3447,6833072611,2021-04-19,3649.0,396.6
3448,6833072611,2021-04-26,3403.83,144.7
3449,6833072611,2021-05-03,4160.63,131.81
3450,6833072611,2021-05-10,1079.97,407.86
3451,6833072611,2021-05-17,3193.43,379.44
3452,6833072611,2021-05-24,2530.99,104.44
3453,6833072611,2021-05-31,2324.06,343.25
3454,6833072611,2021-06-07,1902.81,375.12
3455,6833072611,2021-06-14,4177.6,281.71
3456,6833072611,2021-06-21,4502.89,441.93
3457,6833072611,2021-06-28,4512.23,364.41
3458,6833072611,2021-07-05,2219.16,292.5
3459,6833072611,2021-07-12,3842.04,184.23
3460,6833072611,2021-07-19,3955.37,319.24
3461,6833072611,2021-07-26,1384.07,322.91
3462,6833072611,2021-08-02,1267.1,105.72
3463,6833072611,2021-08-09,4558.51,295.97
3464,6833072611,2021-08-16,3173.16,211.98
3465,6833072611,2021-08-23,3170.98,167.55
3466,6833072611,2021-08-30,3982.58,429.34
3467,6833072611,2021-09-06,4423.5,142.66
3468,6833072611,2021-09-13,3231.02,423.5
3469,6833072611,2021-09-20,1512.87,139.81
3470,6833072611,2021-09-27,4267.77,418.69
3471,6833072611,2021-10-04,2794.77,143.88
3472,6833072611,2021-10-11,3064.49,257.92
3473,6833072611,2021-10-18,3074.19,275.96
3474,6833072611,2021-10-25,3274.06,390.85
3475,6833072611,2021-11-01,4099.44,359.59
3476,6833072611,2021-11-08,1795.76,258.85
3477,6833072611,2021-11-15,1284.9,280.67
3478,6833072611,2021-11-22,4881.36,356.69
3479,6833072611,2021-11-29,1618.45,207.43
3480,6833072611,2021-12-06,1258.29,172.97
3481,6833072611,2021-12-13,2951.37,237.94
3482,6833072611,2021-12-20,1815.85,158.64
3483,6833072611,2021-12-27,3624.28,323.24
3484,6833072611,2022-01-03,4370.56,173.3
3485,6833072611,2022-01-10,4391.94,331.16
3486,6833072611,2022-01-17,2064.89,209.42
3487,6833072611,2022-01-24,2561.52,284.05
3488,6833072611,2022-01-31,1330.02,436.8
3489,6833072611,2022-02-07,1486.16,293.38
3490,6833072611,2022-02-14,2531.87,304.91
3491,6833072611,2022-02-21,4549.93,495.64
3492,6833072611,2022-02-28,1081.09,257.3
3493,6833072611,2022-03-07,4270.44,230.64
3494,6833072611,2022-03-14,3596.14,496.9
3495,6833072611,2022-03-21,3587.09,144.48
3496,6833072611,2022-03-28,4371.73,486.66
3497,6833072611,2022-04-04,3850.03,267.63
3498,6833072611,2022-04-11,4793.6,487.43
3499,6833072611,2022-04-18,4740.47,264.73
3500,6833072611,2022-04-25,4158.83,361.67
3501,6833072611,2022-05-02,1718.83,314.21
3502,6833072611,2022-05-09,3990.76,458.36
3503,6833072611,2022-05-16,4450.39,161.86
3504,6833072611,2022-05-23,2952.13,291.31
3505,6833072611,2022-05-30,4594.95,100.77
3506,6833072611,2022-06-06,3954.85,347.46
3507,6833072611,2022-06-13,4686.29,282.77
3508,6833072611,2022-06-20,3630.69,489.1
3509,6833072611,2022-06-27,3975.62,126.95
3510,6833072611,2022-07-04,1670.13,428.58
3511,6833072611,2022-07-11,2339.18,382.37
3512,6833072611,2022-07-18,3799.29,497.48
3513,6833072611,2022-07-25,2879.49,395.13
3514,6833072611,2022-08-01,1195.01,285.04
3515,6833072611,2022-08-08,1746.73,436.23
3516,6833072611,2022-08-15,4359.63,194.55
3517,6833072611,2022-08-22,2273.14,380.99
3518,6833072611,2022-08-29,3953.06,363.05
3519,6833072611,2022-09-05,4986.78,447.47
3520,6833072611,2022-09-12,2668.24,230.79
3521,6833072611,2022-09-19,3387.4,427.05
3522,6833072611,2022-09-26,2901.37,395.08
3523,6833072611,2022-10-03,1076.64,470.34
3524,6833072611,2022-10-10,4095.34,257.68
3525,6833072611,2022-10-17,2536.05,141.15
3526,6833072611,2022-10-24,4264.61,407.45
3527,6833072611,2022-10-31,3521.0,140.58
3528,6833072611,2022-11-07,2049.37,283.57
3529,6833072611,2022-11-14,2063.89,273.59
3530,6833072611,2022-11-21,1903.83,239.84
3531,6833072611,2022-11-28,3609.19,456.94
3532,6833072611,2022-12-05,2540.12,376.76
3533,6833072611,2022-12-12,1539.17,316.33
3534,6833072611,2022-12-19,4686.82,111.17
3535,6833072611,2022-12-26,2070.23,153.0
3536,6833072611,2023-01-02,3132.49,371.86
3537,6833072611,2023-01-09,1231.12,128.11
3538,6833072611,2023-01-16,4478.52,282.49
3539,6833072611,2023-01-23,2851.81,477.83
3540,6833072611,2023-01-30,2280.84,458.81
3541,6833072611,2023-02-06,4897.02,196.68
3542,6833072611,2023-02-13,3056.16,313.74
3543,6833072611,2023-02-20,4464.67,221.56
3544,6833072611,2023-02-27,4192.17,488.4
3545,6833072611,2023-03-06,4361.35,463.66
3546,6833072611,2023-03-13,3833.42,461.58
3547,6833072611,2023-03-20,1659.4,384.94
3548,6833072611,2023-03-27,3927.51,275.67
3549,6833072611,2023-04-03,1318.95,348.98
3550,6833072611,2023-04-10,1207.52,252.96
3551,6833072611,2023-04-17,2574.68,499.57
3552,6833072611,2023-04-24,2199.21,428.18
3553,6833072611,2023-05-01,1212.69,311.91
