,HCP_ID,Date,Print,Print Spend
3173,2041478122,2022-01-10,1606.51,274.4
3174,2041478122,2022-01-17,1180.92,372.03
3175,2041478122,2022-01-24,1994.79,473.39
3176,2041478122,2022-01-31,1719.03,131.54
3177,2041478122,2022-02-07,2609.78,198.1
3178,2041478122,2022-02-14,4476.37,308.14
3179,2041478122,2022-02-21,2906.88,411.3
3180,2041478122,2022-02-28,3610.55,103.85
3181,2041478122,2022-03-07,3741.79,384.96
3182,2041478122,2022-03-14,1697.41,383.75
3183,2041478122,2022-03-21,4975.41,217.62
3184,2041478122,2022-03-28,1154.29,440.17
3185,2041478122,2022-04-04,1819.67,411.36
3186,2041478122,2022-04-11,2628.24,461.53
3187,2041478122,2022-04-18,4767.91,258.43
3188,2041478122,2022-04-25,4923.5,111.11
3189,2041478122,2022-05-02,3276.05,395.51
3190,2041478122,2022-05-09,2711.09,363.49
3191,2041478122,2022-05-16,2229.62,130.96
3192,2041478122,2022-05-23,4339.64,218.54
3193,2041478122,2022-05-30,1782.59,179.95
3194,2041478122,2022-06-06,4290.24,126.29
3195,2041478122,2022-06-13,2991.58,177.72
3196,2041478122,2022-06-20,3607.08,419.6
3197,2041478122,2022-06-27,3246.6,345.95
3198,2041478122,2022-07-04,3493.85,329.2
3199,2041478122,2022-07-11,1876.29,361.4
3200,2041478122,2022-07-18,4096.91,429.65
3201,2041478122,2022-07-25,1317.49,259.08
3202,2041478122,2022-08-01,2476.86,469.38
3203,2041478122,2022-08-08,3637.84,289.11
3204,2041478122,2022-08-15,4838.62,164.32
3205,2041478122,2022-08-22,2446.19,351.62
3206,2041478122,2022-08-29,3040.44,336.23
3207,2041478122,2022-09-05,4046.65,378.44
3208,2041478122,2022-09-12,3628.48,386.13
3209,2041478122,2022-09-19,4126.13,184.2
3210,2041478122,2022-09-26,3752.72,365.79
3211,2041478122,2022-10-03,3820.05,197.77
3212,2041478122,2022-10-10,2124.97,408.37
3213,2041478122,2022-10-17,2511.99,469.21
3214,2041478122,2022-10-24,1454.83,168.99
3215,2041478122,2022-10-31,1741.4,214.19
3216,2041478122,2022-11-07,4602.53,250.64
3217,2041478122,2022-11-14,2845.69,269.11
3218,2041478122,2022-11-21,4227.46,250.52
3219,2041478122,2022-11-28,4329.99,292.78
3220,2041478122,2022-12-05,1973.26,272.32
3221,2041478122,2022-12-12,2586.73,196.65
3222,2041478122,2022-12-19,1489.68,436.53
3223,2041478122,2022-12-26,3062.38,197.12
3224,2041478122,2023-01-02,2704.53,342.35
3225,2041478122,2023-01-09,3878.95,348.05
3226,2041478122,2023-01-16,1935.91,144.16
3227,2041478122,2023-01-23,1295.03,143.21
3228,2041478122,2023-01-30,2383.05,241.98
3229,2041478122,2023-02-06,4912.82,109.04
3230,2041478122,2023-02-13,3529.11,304.47
3231,2041478122,2023-02-20,1582.72,479.47
3232,2041478122,2023-02-27,4244.07,188.34
3233,2041478122,2023-03-06,2167.78,180.03
3234,2041478122,2023-03-13,2233.73,191.17
3235,2041478122,2023-03-20,2031.36,306.64
3236,2041478122,2023-03-27,2350.13,295.94
3237,2041478122,2023-04-03,1122.68,396.59
3238,2041478122,2023-04-10,4713.12,498.58
3239,2041478122,2023-04-17,1802.37,253.61
3240,2041478122,2023-04-24,4894.65,184.85
3241,2041478122,2023-05-01,3157.84,419.71
3242,2041478122,2023-05-08,1113.98,142.04
3243,2041478122,2023-05-15,1786.24,282.22
3244,2041478122,2023-05-22,1060.84,272.51
3245,2041478122,2023-05-29,1646.06,439.9
3246,2041478122,2023-06-05,2945.36,128.48
3247,2041478122,2023-06-12,2851.35,292.1
3248,2041478122,2023-06-19,2198.77,247.11
3249,2041478122,2023-06-26,4882.28,198.88
3250,2041478122,2023-07-03,3706.35,364.42
3251,2041478122,2023-07-10,2689.35,472.86
3252,2041478122,2023-07-17,4078.18,108.42
3253,2041478122,2023-07-24,2942.48,145.6
3254,2041478122,2023-07-31,2147.57,195.48
3255,2041478122,2023-08-07,4022.19,199.65
3256,2041478122,2023-08-14,4971.3,151.32
3257,2041478122,2023-08-21,2646.57,295.76
3258,2041478122,2023-08-28,2731.2,137.33
3259,2041478122,2023-09-04,1903.01,308.31
3260,2041478122,2023-09-11,4199.28,375.36
3261,2041478122,2023-09-18,3177.93,491.03
3262,2041478122,2023-09-25,4043.88,446.61
3263,2041478122,2023-10-02,1050.87,186.47
3264,2041478122,2023-10-09,3879.38,211.32
3265,2041478122,2023-10-16,2415.9,336.29
3266,2041478122,2023-10-23,3170.65,188.3
3267,2041478122,2023-10-30,4514.75,351.11
3268,2041478122,2023-11-06,3741.52,431.41
3269,2041478122,2023-11-13,1409.77,289.61
3270,2041478122,2023-11-20,1345.25,129.34
3271,2041478122,2023-11-27,3884.92,415.89
3272,2041478122,2023-12-04,1209.81,436.99
3273,2041478122,2023-12-11,2125.19,361.97
3274,2041478122,2023-12-18,3742.66,378.57
3275,2041478122,2023-12-25,3318.07,145.3
3276,9686008838,2021-01-04,1446.8,156.38
3277,9686008838,2021-01-11,4683.68,184.17
3278,9686008838,2021-01-18,1612.22,495.39
3279,9686008838,2021-01-25,1017.52,410.67
3280,9686008838,2021-02-01,4380.75,364.85
3281,9686008838,2021-02-08,4899.44,233.36
3282,9686008838,2021-02-15,1351.85,196.28
3283,9686008838,2021-02-22,1396.7,294.81
3284,9686008838,2021-03-01,4859.33,307.03
3285,9686008838,2021-03-08,2301.47,462.52
3286,9686008838,2021-03-15,3453.52,472.0
3287,9686008838,2021-03-22,4860.7,474.66
3288,9686008838,2021-03-29,3768.75,300.73
3289,9686008838,2021-04-05,2160.68,476.54
3290,9686008838,2021-04-12,3179.99,498.15
3291,9686008838,2021-04-19,4673.17,251.49
3292,9686008838,2021-04-26,4501.56,313.9
3293,9686008838,2021-05-03,3970.48,292.38
3294,9686008838,2021-05-10,4957.56,259.55
3295,9686008838,2021-05-17,1383.18,443.29
3296,9686008838,2021-05-24,4024.55,150.47
3297,9686008838,2021-05-31,3019.26,371.45
3298,9686008838,2021-06-07,2639.24,463.47
3299,9686008838,2021-06-14,4772.63,447.4
3300,9686008838,2021-06-21,3123.19,281.42
3301,9686008838,2021-06-28,3340.13,306.82
3302,9686008838,2021-07-05,1394.87,415.23
3303,9686008838,2021-07-12,4764.23,296.26
3304,9686008838,2021-07-19,1246.21,229.13
3305,9686008838,2021-07-26,1490.38,492.16
3306,9686008838,2021-08-02,1547.65,132.24
3307,9686008838,2021-08-09,3087.73,126.01
3308,9686008838,2021-08-16,3536.17,447.62
3309,9686008838,2021-08-23,2001.58,470.86
3310,9686008838,2021-08-30,3584.37,165.01
3311,9686008838,2021-09-06,3577.71,129.11
3312,9686008838,2021-09-13,2398.13,106.39
3313,9686008838,2021-09-20,2766.28,432.81
3314,9686008838,2021-09-27,3789.27,179.51
3315,9686008838,2021-10-04,1730.74,381.68
3316,9686008838,2021-10-11,3664.87,156.89
3317,9686008838,2021-10-18,3688.36,412.3
3318,9686008838,2021-10-25,4065.23,262.24
3319,9686008838,2021-11-01,4256.57,255.92
3320,9686008838,2021-11-08,3582.85,404.13
3321,9686008838,2021-11-15,4021.91,238.79
3322,9686008838,2021-11-22,3283.26,345.58
3323,9686008838,2021-11-29,1939.39,103.28
3324,9686008838,2021-12-06,1397.14,113.83
3325,9686008838,2021-12-13,2194.59,230.38
3326,9686008838,2021-12-20,4463.97,149.97
3327,9686008838,2021-12-27,1740.36,348.01
3328,9686008838,2022-01-03,2876.61,497.3
3329,9686008838,2022-01-10,4047.85,208.14
3330,9686008838,2022-01-17,3886.15,191.34
3331,9686008838,2022-01-24,3726.33,114.61
3332,9686008838,2022-01-31,1798.39,141.05
3333,9686008838,2022-02-07,2715.79,321.35
3334,9686008838,2022-02-14,2037.72,491.4
3335,9686008838,2022-02-21,2642.33,324.71
3336,9686008838,2022-02-28,2854.1,445.27
3337,9686008838,2022-03-07,2482.86,477.24
3338,9686008838,2022-03-14,4219.86,130.26
3339,9686008838,2022-03-21,4533.14,172.63
3340,9686008838,2022-03-28,1238.2,188.66
3341,9686008838,2022-04-04,1340.81,348.88
3342,9686008838,2022-04-11,2789.98,289.93
3343,9686008838,2022-04-18,3466.38,299.35
3344,9686008838,2022-04-25,4966.41,349.49
3345,9686008838,2022-05-02,3344.85,265.76
3346,9686008838,2022-05-09,2785.56,495.8
3347,9686008838,2022-05-16,1021.96,162.18
3348,9686008838,2022-05-23,2372.15,461.77
3349,9686008838,2022-05-30,4751.72,123.04
3350,9686008838,2022-06-06,1566.5,452.89
3351,9686008838,2022-06-13,2089.14,260.44
3352,9686008838,2022-06-20,1018.37,296.58
3353,9686008838,2022-06-27,4461.21,245.84
3354,9686008838,2022-07-04,4523.68,238.77
3355,9686008838,2022-07-11,3632.67,217.45
3356,9686008838,2022-07-18,3058.94,431.32
3357,9686008838,2022-07-25,4393.63,130.61
3358,9686008838,2022-08-01,4717.19,308.73
3359,9686008838,2022-08-08,1876.84,432.53
3360,9686008838,2022-08-15,3540.88,303.2
3361,9686008838,2022-08-22,4246.81,181.54
3362,9686008838,2022-08-29,3324.65,484.72
3363,9686008838,2022-09-05,3548.37,339.52
3364,9686008838,2022-09-12,1117.83,173.06
3365,9686008838,2022-09-19,3448.58,381.07
3366,9686008838,2022-09-26,4599.31,448.53
3367,9686008838,2022-10-03,2439.4,375.95
3368,9686008838,2022-10-10,2855.67,290.81
3369,9686008838,2022-10-17,4781.39,393.12
3370,9686008838,2022-10-24,4872.61,409.95
3371,9686008838,2022-10-31,3902.52,271.03
3372,9686008838,2022-11-07,1425.89,352.14
3373,9686008838,2022-11-14,2873.4,336.23
3374,9686008838,2022-11-21,2129.39,178.41
3375,9686008838,2022-11-28,2060.57,363.03
3376,9686008838,2022-12-05,4811.93,496.77
3377,9686008838,2022-12-12,4234.62,483.02
3378,9686008838,2022-12-19,2135.32,101.42
3379,9686008838,2022-12-26,1776.23,353.78
3380,9686008838,2023-01-02,4597.27,465.97
3381,9686008838,2023-01-09,4322.61,404.94
3382,9686008838,2023-01-16,2216.76,135.1
3383,9686008838,2023-01-23,3100.8,234.11
3384,9686008838,2023-01-30,1512.68,283.31
3385,9686008838,2023-02-06,3102.32,409.7
3386,9686008838,2023-02-13,4232.49,287.41
3387,9686008838,2023-02-20,4682.94,415.46
3388,9686008838,2023-02-27,2729.95,240.1
3389,9686008838,2023-03-06,2271.53,285.49
3390,9686008838,2023-03-13,2321.22,287.53
3391,9686008838,2023-03-20,3309.06,166.41
3392,9686008838,2023-03-27,4191.58,145.05
3393,9686008838,2023-04-03,2617.38,166.09
3394,9686008838,2023-04-10,2215.71,283.31
3395,9686008838,2023-04-17,3995.01,350.83
3396,9686008838,2023-04-24,2442.9,336.38
3397,9686008838,2023-05-01,2185.29,435.39
3398,9686008838,2023-05-08,2932.71,386.7
3399,9686008838,2023-05-15,2247.81,370.94
3400,9686008838,2023-05-22,4707.08,143.11
3401,9686008838,2023-05-29,3362.4,300.37
3402,9686008838,2023-06-05,3163.92,177.84
3403,9686008838,2023-06-12,1108.4,128.51
3404,9686008838,2023-06-19,2136.73,441.76
3405,9686008838,2023-06-26,4227.44,498.17
3406,9686008838,2023-07-03,3962.13,240.49
3407,9686008838,2023-07-10,4673.02,416.27
3408,9686008838,2023-07-17,3795.79,314.46
3409,9686008838,2023-07-24,3868.13,483.51
3410,9686008838,2023-07-31,4449.12,177.79
3411,9686008838,2023-08-07,1390.5,106.63
3412,9686008838,2023-08-14,3851.27,211.56
3413,9686008838,2023-08-21,3872.88,173.66
3414,9686008838,2023-08-28,2746.93,105.44
3415,9686008838,2023-09-04,1434.59,132.57
3416,9686008838,2023-09-11,4162.36,461.76
3417,9686008838,2023-09-18,1698.12,309.8
3418,9686008838,2023-09-25,1600.82,411.7
3419,9686008838,2023-10-02,4283.03,414.07
3420,9686008838,2023-10-09,2005.99,235.03
3421,9686008838,2023-10-16,1834.27,101.32
3422,9686008838,2023-10-23,1258.44,494.53
3423,9686008838,2023-10-30,4652.89,131.78
3424,9686008838,2023-11-06,2845.09,489.83
3425,9686008838,2023-11-13,1217.91,367.5
3426,9686008838,2023-11-20,1425.97,239.18
3427,9686008838,2023-11-27,1188.3,339.35
3428,9686008838,2023-12-04,3809.86,116.58
3429,9686008838,2023-12-11,3016.57,219.61
3430,9686008838,2023-12-18,3836.95,304.11
3431,9686008838,2023-12-25,1067.2,206.2
3432,9307023759,2021-01-04,2949.86,138.53
3433,9307023759,2021-01-11,4542.4,458.63
3434,9307023759,2021-01-18,1450.4,453.32
3435,9307023759,2021-01-25,3290.15,446.25
3436,9307023759,2021-02-01,3511.11,466.77
3437,9307023759,2021-02-08,2839.33,499.27
3438,9307023759,2021-02-15,4430.11,351.74
3439,9307023759,2021-02-22,2568.03,346.3
3440,9307023759,2021-03-01,3915.86,237.07
3441,9307023759,2021-03-08,3163.78,456.08
3442,9307023759,2021-03-15,4809.37,347.26
3443,9307023759,2021-03-22,1600.05,406.91
3444,9307023759,2021-03-29,1990.61,125.98
3445,9307023759,2021-04-05,2483.83,207.52
3446,9307023759,2021-04-12,3059.13,100.94
3447,9307023759,2021-04-19,3718.63,276.67
3448,9307023759,2021-04-26,2037.86,208.48
3449,9307023759,2021-05-03,1169.24,189.05
3450,9307023759,2021-05-10,1474.13,274.61
3451,9307023759,2021-05-17,2977.01,429.4
3452,9307023759,2021-05-24,3262.92,334.93
3453,9307023759,2021-05-31,1389.1,240.25
3454,9307023759,2021-06-07,4186.06,333.7
3455,9307023759,2021-06-14,2501.28,272.41
3456,9307023759,2021-06-21,1463.57,110.5
3457,9307023759,2021-06-28,1576.91,218.68
3458,9307023759,2021-07-05,2132.68,381.26
3459,9307023759,2021-07-12,1641.81,403.67
3460,9307023759,2021-07-19,3836.33,160.57
3461,9307023759,2021-07-26,3642.66,231.15
3462,9307023759,2021-08-02,1425.3,349.18
3463,9307023759,2021-08-09,4172.15,484.98
3464,9307023759,2021-08-16,3200.74,326.58
3465,9307023759,2021-08-23,2852.83,223.44
3466,9307023759,2021-08-30,1572.41,220.08
3467,9307023759,2021-09-06,2335.82,394.51
3468,9307023759,2021-09-13,1514.87,174.71
3469,9307023759,2021-09-20,4888.46,128.36
3470,9307023759,2021-09-27,4717.32,158.54
3471,9307023759,2021-10-04,3146.41,258.49
3472,9307023759,2021-10-11,2600.57,380.68
3473,9307023759,2021-10-18,3623.79,477.22
3474,9307023759,2021-10-25,3873.4,342.81
3475,9307023759,2021-11-01,1703.5,290.65
3476,9307023759,2021-11-08,2988.68,355.55
3477,9307023759,2021-11-15,2464.22,158.15
3478,9307023759,2021-11-22,4513.89,112.97
3479,9307023759,2021-11-29,1539.8,282.46
3480,9307023759,2021-12-06,4555.2,141.01
3481,9307023759,2021-12-13,3950.6,214.61
3482,9307023759,2021-12-20,1303.71,457.99
3483,9307023759,2021-12-27,4889.58,152.74
3484,9307023759,2022-01-03,4584.26,359.24
3485,9307023759,2022-01-10,1805.91,368.61
3486,9307023759,2022-01-17,4245.37,297.52
3487,9307023759,2022-01-24,4637.34,311.4
3488,9307023759,2022-01-31,1741.7,383.72
3489,9307023759,2022-02-07,3707.57,356.17
3490,9307023759,2022-02-14,4519.37,311.18
3491,9307023759,2022-02-21,3816.92,481.86
3492,9307023759,2022-02-28,1551.06,254.61
3493,9307023759,2022-03-07,1875.1,229.53
3494,9307023759,2022-03-14,3042.32,438.16
3495,9307023759,2022-03-21,2598.04,323.16
3496,9307023759,2022-03-28,4248.95,471.25
3497,9307023759,2022-04-04,2398.65,171.18
3498,9307023759,2022-04-11,3328.57,458.31
3499,9307023759,2022-04-18,1993.92,299.78
3500,9307023759,2022-04-25,2943.87,470.84
3501,9307023759,2022-05-02,2826.83,314.5
3502,9307023759,2022-05-09,1553.01,283.29
3503,9307023759,2022-05-16,2367.18,188.66
3504,9307023759,2022-05-23,3034.69,408.36
3505,9307023759,2022-05-30,1706.8,156.63
3506,9307023759,2022-06-06,1497.18,405.24
3507,9307023759,2022-06-13,4152.32,455.49
3508,9307023759,2022-06-20,4856.53,250.96
3509,9307023759,2022-06-27,2361.77,496.59
3510,9307023759,2022-07-04,1568.57,116.69
3511,9307023759,2022-07-11,2540.63,135.22
3512,9307023759,2022-07-18,2532.99,264.64
3513,9307023759,2022-07-25,3554.94,397.66
3514,9307023759,2022-08-01,3591.19,382.88
3515,9307023759,2022-08-08,2475.95,282.61
3516,9307023759,2022-08-15,3857.53,158.96
3517,9307023759,2022-08-22,3848.19,480.62
3518,9307023759,2022-08-29,1702.69,257.77
3519,9307023759,2022-09-05,3325.48,387.26
3520,9307023759,2022-09-12,2008.1,333.83
3521,9307023759,2022-09-19,4740.22,242.98
3522,9307023759,2022-09-26,3276.21,349.63
3523,9307023759,2022-10-03,4549.19,224.38
3524,9307023759,2022-10-10,4491.81,369.39
3525,9307023759,2022-10-17,3867.75,126.52
3526,9307023759,2022-10-24,2426.17,147.2
3527,9307023759,2022-10-31,3246.27,435.05
3528,9307023759,2022-11-07,2639.95,190.24
3529,9307023759,2022-11-14,2218.43,329.28
3530,9307023759,2022-11-21,4070.13,375.94
3531,9307023759,2022-11-28,4768.68,453.55
3532,9307023759,2022-12-05,1419.65,381.48
3533,9307023759,2022-12-12,2574.62,234.46
3534,9307023759,2022-12-19,2903.52,406.51
3535,9307023759,2022-12-26,2667.15,428.43
3536,9307023759,2023-01-02,2887.74,124.15
3537,9307023759,2023-01-09,3521.39,412.31
3538,9307023759,2023-01-16,2263.93,188.86
3539,9307023759,2023-01-23,3560.71,241.06
3540,9307023759,2023-01-30,4623.16,406.73
3541,9307023759,2023-02-06,2844.77,490.23
3542,9307023759,2023-02-13,2378.02,277.85
3543,9307023759,2023-02-20,3595.75,304.81
3544,9307023759,2023-02-27,2377.55,267.12
3545,9307023759,2023-03-06,4454.72,179.28
3546,9307023759,2023-03-13,2270.49,179.41
3547,9307023759,2023-03-20,3048.84,164.36
3548,9307023759,2023-03-27,1684.55,433.72
3549,9307023759,2023-04-03,3812.11,175.4
3550,9307023759,2023-04-10,2546.66,466.75
3551,9307023759,2023-04-17,4480.44,361.8
3552,9307023759,2023-04-24,2135.93,249.32
3553,9307023759,2023-05-01,3613.0,324.19
3554,9307023759,2023-05-08,3242.51,269.35
3555,9307023759,2023-05-15,1360.92,148.62
3556,9307023759,2023-05-22,4341.29,453.65
3557,9307023759,2023-05-29,4574.8,289.83
3558,9307023759,2023-06-05,4742.06,435.09
3559,9307023759,2023-06-12,2536.64,189.21
3560,9307023759,2023-06-19,3914.26,390.12
3561,9307023759,2023-06-26,4560.72,120.19
3562,9307023759,2023-07-03,2410.28,113.95
3563,9307023759,2023-07-10,1841.47,259.84
3564,9307023759,2023-07-17,1492.28,428.91
3565,9307023759,2023-07-24,1811.53,264.54
3566,9307023759,2023-07-31,4206.72,146.69
3567,9307023759,2023-08-07,3478.48,476.21
3568,9307023759,2023-08-14,2817.15,196.05
3569,9307023759,2023-08-21,4772.8,121.67
3570,9307023759,2023-08-28,2246.39,426.93
3571,9307023759,2023-09-04,1615.75,133.63
3572,9307023759,2023-09-11,2832.03,232.71
3573,9307023759,2023-09-18,4188.64,234.86
3574,9307023759,2023-09-25,3679.3,324.08
3575,9307023759,2023-10-02,3387.97,304.46
3576,9307023759,2023-10-09,1541.84,124.81
3577,9307023759,2023-10-16,3175.59,359.77
3578,9307023759,2023-10-23,3901.31,388.86
3579,9307023759,2023-10-30,3961.25,108.13
3580,9307023759,2023-11-06,1893.99,391.84
3581,9307023759,2023-11-13,1494.33,174.63
3582,9307023759,2023-11-20,3638.41,423.27
3583,9307023759,2023-11-27,1649.93,320.33
3584,9307023759,2023-12-04,1725.38,183.44
3585,9307023759,2023-12-11,2927.9,369.55
3586,9307023759,2023-12-18,3296.75,136.97
3587,9307023759,2023-12-25,2142.24,475.27
3588,2813517702,2021-01-04,3510.57,363.25
3589,2813517702,2021-01-11,1844.58,483.29
3590,2813517702,2021-01-18,1826.04,200.46
3591,2813517702,2021-01-25,3040.39,298.39
3592,2813517702,2021-02-01,1130.51,397.51
3593,2813517702,2021-02-08,1385.82,121.61
3594,2813517702,2021-02-15,3028.65,119.3
3595,2813517702,2021-02-22,1802.7,256.38
3596,2813517702,2021-03-01,3412.47,413.1
3597,2813517702,2021-03-08,2158.2,288.47
3598,2813517702,2021-03-15,4816.33,256.09
3599,2813517702,2021-03-22,3838.59,208.55
3600,2813517702,2021-03-29,3492.86,421.89
3601,2813517702,2021-04-05,4656.9,475.01
3602,2813517702,2021-04-12,2208.13,180.35
3603,2813517702,2021-04-19,4256.16,351.85
3604,2813517702,2021-04-26,2657.88,114.51
3605,2813517702,2021-05-03,2230.87,144.54
3606,2813517702,2021-05-10,2967.85,430.96
3607,2813517702,2021-05-17,2250.38,243.04
3608,2813517702,2021-05-24,4132.75,282.43
3609,2813517702,2021-05-31,3672.75,175.45
3610,2813517702,2021-06-07,2003.77,353.99
3611,2813517702,2021-06-14,1447.78,170.11
3612,2813517702,2021-06-21,2270.46,172.18
3613,2813517702,2021-06-28,4901.8,202.45
3614,2813517702,2021-07-05,4818.38,438.55
3615,2813517702,2021-07-12,2330.46,319.52
3616,2813517702,2021-07-19,2351.86,381.24
3617,2813517702,2021-07-26,2448.21,286.53
3618,2813517702,2021-08-02,3875.39,266.58
3619,2813517702,2021-08-09,3757.41,248.09
3620,2813517702,2021-08-16,2597.46,228.55
3621,2813517702,2021-08-23,4957.73,301.96
3622,2813517702,2021-08-30,1888.0,326.86
3623,2813517702,2021-09-06,2876.07,411.55
3624,2813517702,2021-09-13,4743.08,144.29
3625,2813517702,2021-09-20,4924.83,165.96
3626,2813517702,2021-09-27,2093.22,410.15
3627,2813517702,2021-10-04,1621.81,427.0
3628,2813517702,2021-10-11,3693.96,422.12
3629,2813517702,2021-10-18,3253.73,493.66
3630,2813517702,2021-10-25,3371.75,258.22
3631,2813517702,2021-11-01,4865.77,129.45
3632,2813517702,2021-11-08,3058.58,352.83
3633,2813517702,2021-11-15,2381.67,136.8
3634,2813517702,2021-11-22,2640.17,424.23
3635,2813517702,2021-11-29,3284.63,403.15
3636,2813517702,2021-12-06,3870.7,214.62
3637,2813517702,2021-12-13,2014.08,416.4
3638,2813517702,2021-12-20,1680.65,326.13
3639,2813517702,2021-12-27,4825.69,310.19
3640,2813517702,2022-01-03,4226.81,202.46
3641,2813517702,2022-01-10,1232.09,239.3
3642,2813517702,2022-01-17,3299.69,355.97
3643,2813517702,2022-01-24,3144.7,273.17
3644,2813517702,2022-01-31,4941.59,375.4
3645,2813517702,2022-02-07,4815.25,170.63
3646,2813517702,2022-02-14,4998.18,381.2
3647,2813517702,2022-02-21,4887.79,342.4
3648,2813517702,2022-02-28,1616.03,239.23
3649,2813517702,2022-03-07,1211.99,160.58
3650,2813517702,2022-03-14,4993.61,466.34
3651,2813517702,2022-03-21,4607.24,100.81
3652,2813517702,2022-03-28,2802.18,412.81
3653,2813517702,2022-04-04,1906.45,268.03
3654,2813517702,2022-04-11,1819.66,377.07
3655,2813517702,2022-04-18,3816.12,213.09
3656,2813517702,2022-04-25,2909.17,280.68
3657,2813517702,2022-05-02,4111.92,370.07
3658,2813517702,2022-05-09,1272.89,160.43
3659,2813517702,2022-05-16,4359.86,486.22
3660,2813517702,2022-05-23,3545.53,245.91
3661,2813517702,2022-05-30,1884.33,397.42
3662,2813517702,2022-06-06,3553.6,463.56
3663,2813517702,2022-06-13,4612.53,222.87
3664,2813517702,2022-06-20,4211.68,201.44
3665,2813517702,2022-06-27,4127.97,167.24
3666,2813517702,2022-07-04,2390.82,134.38
3667,2813517702,2022-07-11,2183.1,227.26
3668,2813517702,2022-07-18,3674.71,386.1
3669,2813517702,2022-07-25,3352.15,408.03
3670,2813517702,2022-08-01,2806.29,351.17
3671,2813517702,2022-08-08,2437.03,308.53
3672,2813517702,2022-08-15,1564.26,344.4
3673,2813517702,2022-08-22,1819.78,284.35
3674,2813517702,2022-08-29,3661.81,271.14
3675,2813517702,2022-09-05,1892.62,366.48
3676,2813517702,2022-09-12,4410.13,300.16
3677,2813517702,2022-09-19,3230.59,256.35
3678,2813517702,2022-09-26,3332.79,298.12
3679,2813517702,2022-10-03,3986.31,196.1
3680,2813517702,2022-10-10,2944.88,226.49
3681,2813517702,2022-10-17,1377.69,254.6
3682,2813517702,2022-10-24,4812.64,284.2
3683,2813517702,2022-10-31,3182.49,396.89
3684,2813517702,2022-11-07,4939.19,264.71
3685,2813517702,2022-11-14,3070.7,487.41
3686,2813517702,2022-11-21,2715.14,416.13
3687,2813517702,2022-11-28,2775.34,191.06
3688,2813517702,2022-12-05,4745.32,384.82
3689,2813517702,2022-12-12,4454.15,146.43
3690,2813517702,2022-12-19,3819.62,356.16
3691,2813517702,2022-12-26,2935.89,156.84
3692,2813517702,2023-01-02,2659.12,347.07
3693,2813517702,2023-01-09,3709.89,146.79
3694,2813517702,2023-01-16,2775.3,270.21
3695,2813517702,2023-01-23,4144.98,116.48
3696,2813517702,2023-01-30,4141.96,413.41
3697,2813517702,2023-02-06,3788.37,459.9
3698,2813517702,2023-02-13,2860.67,138.44
3699,2813517702,2023-02-20,2326.0,344.5
3700,2813517702,2023-02-27,2291.58,353.18
3701,2813517702,2023-03-06,1174.49,128.14
3702,2813517702,2023-03-13,1042.06,490.38
3703,2813517702,2023-03-20,2046.57,418.22
3704,2813517702,2023-03-27,4547.38,163.04
3705,2813517702,2023-04-03,1796.49,252.94
3706,2813517702,2023-04-10,3016.25,313.9
3707,2813517702,2023-04-17,2542.74,334.49
3708,2813517702,2023-04-24,3944.34,380.05
3709,2813517702,2023-05-01,1120.83,337.32
3710,2813517702,2023-05-08,3850.5,180.27
3711,2813517702,2023-05-15,3414.48,144.33
3712,2813517702,2023-05-22,3659.8,348.16
3713,2813517702,2023-05-29,1963.83,450.13
3714,2813517702,2023-06-05,4226.32,395.6
3715,2813517702,2023-06-12,2838.23,190.76
3716,2813517702,2023-06-19,4128.72,185.82
3717,2813517702,2023-06-26,2947.74,251.48
3718,2813517702,2023-07-03,1808.0,345.85
3719,2813517702,2023-07-10,4928.28,290.51
3720,2813517702,2023-07-17,2998.13,249.09
3721,2813517702,2023-07-24,1913.13,213.03
3722,2813517702,2023-07-31,4503.29,479.25
3723,2813517702,2023-08-07,4304.94,110.58
3724,2813517702,2023-08-14,3431.19,319.71
3725,2813517702,2023-08-21,4099.06,412.22
3726,2813517702,2023-08-28,2752.45,215.01
3727,2813517702,2023-09-04,1389.21,344.53
3728,2813517702,2023-09-11,2094.43,485.86
3729,2813517702,2023-09-18,1186.99,485.72
3730,2813517702,2023-09-25,2983.0,342.64
3731,2813517702,2023-10-02,3334.14,401.08
3732,2813517702,2023-10-09,1363.61,455.14
3733,2813517702,2023-10-16,4164.19,440.07
3734,2813517702,2023-10-23,2941.52,379.12
3735,2813517702,2023-10-30,2829.06,152.14
3736,2813517702,2023-11-06,2208.02,211.36
3737,2813517702,2023-11-13,1664.14,196.53
3738,2813517702,2023-11-20,2994.06,268.89
3739,2813517702,2023-11-27,2316.66,462.69
3740,2813517702,2023-12-04,4114.84,101.01
3741,2813517702,2023-12-11,3281.45,379.95
3742,2813517702,2023-12-18,1213.62,145.6
3743,2813517702,2023-12-25,2114.25,345.53
3744,1152830304,2021-01-04,4692.49,294.34
3745,1152830304,2021-01-11,4929.21,474.7
3746,1152830304,2021-01-18,3549.44,283.19
3747,1152830304,2021-01-25,3726.33,416.48
3748,1152830304,2021-02-01,4772.28,401.41
3749,1152830304,2021-02-08,2566.22,297.32
3750,1152830304,2021-02-15,1188.05,111.5
3751,1152830304,2021-02-22,2126.06,422.44
3752,1152830304,2021-03-01,2276.98,146.77
3753,1152830304,2021-03-08,2424.52,222.23
3754,1152830304,2021-03-15,4957.27,488.54
