,HCP_ID,Date,Samples,Samples Spend
1174,5619190708,2022-08-01,3618.35,188.78
1175,5619190708,2022-08-08,1326.29,241.34
1176,5619190708,2022-08-15,4194.72,278.73
1177,5619190708,2022-08-22,1672.6,318.04
1178,5619190708,2022-08-29,2055.36,478.67
1179,5619190708,2022-09-05,3309.65,493.18
1180,5619190708,2022-09-12,1172.29,104.62
1181,5619190708,2022-09-19,2908.38,444.8
1182,5619190708,2022-09-26,3097.63,450.47
1183,5619190708,2022-10-03,1522.26,379.73
1184,5619190708,2022-10-10,3639.51,317.99
1185,5619190708,2022-10-17,2620.42,358.83
1186,5619190708,2022-10-24,3200.37,209.05
1187,5619190708,2022-10-31,1418.46,254.66
1188,5619190708,2022-11-07,3049.74,303.41
1189,5619190708,2022-11-14,2702.33,230.94
1190,5619190708,2022-11-21,2401.98,206.34
1191,5619190708,2022-11-28,3319.63,439.95
1192,5619190708,2022-12-05,4518.76,497.49
1193,5619190708,2022-12-12,1355.27,185.7
1194,5619190708,2022-12-19,3920.83,358.1
1195,5619190708,2022-12-26,1535.46,352.41
1196,5619190708,2023-01-02,2625.85,482.74
1197,5619190708,2023-01-09,4420.97,129.3
1198,5619190708,2023-01-16,1359.96,266.82
1199,5619190708,2023-01-23,1033.48,137.75
1200,5619190708,2023-01-30,4730.38,416.97
1201,5619190708,2023-02-06,3690.84,432.09
1202,5619190708,2023-02-13,2000.22,390.23
1203,5619190708,2023-02-20,3462.27,439.46
1204,5619190708,2023-02-27,2130.75,405.49
1205,5619190708,2023-03-06,4410.61,319.6
1206,5619190708,2023-03-13,2655.14,479.46
1207,5619190708,2023-03-20,1675.88,114.51
1208,5619190708,2023-03-27,1716.56,373.38
1209,5619190708,2023-04-03,4155.78,386.73
1210,5619190708,2023-04-10,2679.47,487.03
1211,5619190708,2023-04-17,2777.21,492.52
1212,5619190708,2023-04-24,4672.47,262.86
1213,5619190708,2023-05-01,1644.03,135.93
1214,5619190708,2023-05-08,3125.9,405.28
1215,5619190708,2023-05-15,1704.19,227.28
1216,5619190708,2023-05-22,3522.13,284.35
1217,5619190708,2023-05-29,3415.47,370.55
1218,5619190708,2023-06-05,2522.78,414.39
1219,5619190708,2023-06-12,3811.46,375.02
1220,5619190708,2023-06-19,1597.93,289.69
1221,5619190708,2023-06-26,3308.69,190.55
1222,5619190708,2023-07-03,4034.27,148.43
1223,5619190708,2023-07-10,1599.43,265.33
1224,5619190708,2023-07-17,1541.38,104.66
1225,5619190708,2023-07-24,2645.61,359.42
1226,5619190708,2023-07-31,2980.55,120.87
1227,5619190708,2023-08-07,1929.86,309.74
1228,5619190708,2023-08-14,3952.37,417.57
1229,5619190708,2023-08-21,3077.47,358.45
1230,5619190708,2023-08-28,4613.67,126.08
1231,5619190708,2023-09-04,1396.69,283.14
1232,5619190708,2023-09-11,3438.94,101.85
1233,5619190708,2023-09-18,2810.19,169.1
1234,5619190708,2023-09-25,3580.42,207.09
1235,5619190708,2023-10-02,4607.75,125.54
1236,5619190708,2023-10-09,4236.82,256.93
1237,5619190708,2023-10-16,4428.64,426.05
1238,5619190708,2023-10-23,1957.17,120.23
1239,5619190708,2023-10-30,3782.09,181.76
1240,5619190708,2023-11-06,4722.03,126.89
1241,5619190708,2023-11-13,2295.92,105.06
1242,5619190708,2023-11-20,2268.08,316.5
1243,5619190708,2023-11-27,3619.45,390.57
1244,5619190708,2023-12-04,4333.8,144.31
1245,5619190708,2023-12-11,4047.49,211.35
1246,5619190708,2023-12-18,1552.99,206.26
1247,5619190708,2023-12-25,4431.97,350.96
1248,3670574315,2021-01-04,3389.53,333.85
1249,3670574315,2021-01-11,2634.51,266.8
1250,3670574315,2021-01-18,1593.3,233.05
1251,3670574315,2021-01-25,3048.13,342.41
1252,3670574315,2021-02-01,1286.55,233.52
1253,3670574315,2021-02-08,2357.68,306.03
1254,3670574315,2021-02-15,3840.14,354.09
1255,3670574315,2021-02-22,3283.54,216.57
1256,3670574315,2021-03-01,4356.23,414.12
1257,3670574315,2021-03-08,1734.45,362.05
1258,3670574315,2021-03-15,4626.62,274.24
1259,3670574315,2021-03-22,4699.08,108.79
1260,3670574315,2021-03-29,3064.96,202.51
1261,3670574315,2021-04-05,2048.63,451.02
1262,3670574315,2021-04-12,2246.0,109.33
1263,3670574315,2021-04-19,3158.75,488.35
1264,3670574315,2021-04-26,1316.38,214.52
1265,3670574315,2021-05-03,2878.01,432.19
1266,3670574315,2021-05-10,2075.58,237.47
1267,3670574315,2021-05-17,2537.98,251.85
1268,3670574315,2021-05-24,1801.38,466.27
1269,3670574315,2021-05-31,4171.64,490.26
1270,3670574315,2021-06-07,2483.97,118.12
1271,3670574315,2021-06-14,1462.0,242.99
1272,3670574315,2021-06-21,4644.26,492.43
1273,3670574315,2021-06-28,4287.99,195.37
1274,3670574315,2021-07-05,3638.8,338.64
1275,3670574315,2021-07-12,4293.01,303.9
1276,3670574315,2021-07-19,2272.52,107.71
1277,3670574315,2021-07-26,4180.1,312.1
1278,3670574315,2021-08-02,3136.75,482.82
1279,3670574315,2021-08-09,2944.91,226.32
1280,3670574315,2021-08-16,2359.35,104.7
1281,3670574315,2021-08-23,1489.4,117.52
1282,3670574315,2021-08-30,1973.04,125.86
1283,3670574315,2021-09-06,2324.47,150.45
1284,3670574315,2021-09-13,4671.68,475.35
1285,3670574315,2021-09-20,3413.83,422.2
1286,3670574315,2021-09-27,3708.85,424.44
1287,3670574315,2021-10-04,3559.23,272.08
1288,3670574315,2021-10-11,4495.02,275.23
1289,3670574315,2021-10-18,2584.85,349.75
1290,3670574315,2021-10-25,4751.73,276.88
1291,3670574315,2021-11-01,3299.78,296.93
1292,3670574315,2021-11-08,4638.93,370.7
1293,3670574315,2021-11-15,2678.36,342.76
1294,3670574315,2021-11-22,1624.24,236.78
1295,3670574315,2021-11-29,3944.72,324.96
1296,3670574315,2021-12-06,2257.09,244.92
1297,3670574315,2021-12-13,4239.13,316.35
1298,3670574315,2021-12-20,1955.02,218.73
1299,3670574315,2021-12-27,2871.53,405.14
1300,3670574315,2022-01-03,4989.76,174.3
1301,3670574315,2022-01-10,4019.72,346.89
1302,3670574315,2022-01-17,3124.77,486.58
1303,3670574315,2022-01-24,2291.01,170.79
1304,3670574315,2022-01-31,4510.39,127.48
1305,3670574315,2022-02-07,4268.48,335.69
1306,3670574315,2022-02-14,1656.02,190.94
1307,3670574315,2022-02-21,1623.36,387.34
1308,3670574315,2022-02-28,1589.24,372.55
1309,3670574315,2022-03-07,1512.6,420.91
1310,3670574315,2022-03-14,4677.96,323.72
1311,3670574315,2022-03-21,4864.74,256.15
1312,3670574315,2022-03-28,1978.41,170.92
1313,3670574315,2022-04-04,2915.85,152.3
1314,3670574315,2022-04-11,4503.16,413.91
1315,3670574315,2022-04-18,3248.47,388.59
1316,3670574315,2022-04-25,1199.96,181.41
1317,3670574315,2022-05-02,3484.85,290.99
1318,3670574315,2022-05-09,3418.49,135.59
1319,3670574315,2022-05-16,3609.69,421.45
1320,3670574315,2022-05-23,3185.1,242.96
1321,3670574315,2022-05-30,1698.59,206.14
1322,3670574315,2022-06-06,3090.13,202.21
1323,3670574315,2022-06-13,4111.78,152.7
1324,3670574315,2022-06-20,3065.7,298.39
1325,3670574315,2022-06-27,1555.57,498.0
1326,3670574315,2022-07-04,4292.54,254.61
1327,3670574315,2022-07-11,3739.63,386.63
1328,3670574315,2022-07-18,3604.59,272.99
1329,3670574315,2022-07-25,4540.45,408.62
1330,3670574315,2022-08-01,3168.08,101.03
1331,3670574315,2022-08-08,1893.5,303.53
1332,3670574315,2022-08-15,4595.72,351.45
1333,3670574315,2022-08-22,2671.45,119.16
1334,3670574315,2022-08-29,3389.12,240.3
1335,3670574315,2022-09-05,3149.51,406.58
1336,3670574315,2022-09-12,4214.96,445.71
1337,3670574315,2022-09-19,3544.19,462.25
1338,3670574315,2022-09-26,3762.51,413.57
1339,3670574315,2022-10-03,3741.93,448.75
1340,3670574315,2022-10-10,1891.56,403.95
1341,3670574315,2022-10-17,1468.63,136.8
1342,3670574315,2022-10-24,2966.49,220.09
1343,3670574315,2022-10-31,3253.43,371.09
1344,3670574315,2022-11-07,1906.25,379.97
1345,3670574315,2022-11-14,4981.84,403.98
1346,3670574315,2022-11-21,1695.15,353.48
1347,3670574315,2022-11-28,1037.94,287.89
1348,3670574315,2022-12-05,3133.23,488.95
1349,3670574315,2022-12-12,3948.82,382.38
1350,3670574315,2022-12-19,3129.62,305.27
1351,3670574315,2022-12-26,4968.33,108.51
1352,3670574315,2023-01-02,2212.82,153.51
1353,3670574315,2023-01-09,2259.89,285.45
1354,3670574315,2023-01-16,2367.73,485.08
1355,3670574315,2023-01-23,3722.35,391.22
1356,3670574315,2023-01-30,3969.17,459.69
1357,3670574315,2023-02-06,4072.08,106.48
1358,3670574315,2023-02-13,2045.58,495.64
1359,3670574315,2023-02-20,3608.5,127.25
1360,3670574315,2023-02-27,2866.55,492.33
1361,3670574315,2023-03-06,4971.35,272.98
1362,3670574315,2023-03-13,4572.21,336.8
1363,3670574315,2023-03-20,3037.72,264.78
1364,3670574315,2023-03-27,4568.52,348.45
1365,3670574315,2023-04-03,2335.19,296.77
1366,3670574315,2023-04-10,2776.32,280.46
1367,3670574315,2023-04-17,2246.44,353.18
1368,3670574315,2023-04-24,1208.95,454.47
1369,3670574315,2023-05-01,2661.59,420.34
1370,3670574315,2023-05-08,3917.97,288.74
1371,3670574315,2023-05-15,1794.84,324.88
1372,3670574315,2023-05-22,4792.29,174.31
1373,3670574315,2023-05-29,2024.05,497.2
1374,3670574315,2023-06-05,4570.28,319.82
1375,3670574315,2023-06-12,3778.96,277.22
1376,3670574315,2023-06-19,2616.37,277.28
1377,3670574315,2023-06-26,2657.67,370.22
1378,3670574315,2023-07-03,2321.83,168.31
1379,3670574315,2023-07-10,3826.27,112.52
1380,3670574315,2023-07-17,3875.01,205.3
1381,3670574315,2023-07-24,1761.01,251.58
1382,3670574315,2023-07-31,1470.0,253.8
1383,3670574315,2023-08-07,1409.29,293.4
1384,3670574315,2023-08-14,1704.68,152.0
1385,3670574315,2023-08-21,3316.44,350.1
1386,3670574315,2023-08-28,1022.07,255.07
1387,3670574315,2023-09-04,1311.82,395.46
1388,3670574315,2023-09-11,3726.09,119.89
1389,3670574315,2023-09-18,4765.0,483.98
1390,3670574315,2023-09-25,2338.69,152.25
1391,3670574315,2023-10-02,1457.37,436.29
1392,3670574315,2023-10-09,2836.65,103.8
1393,3670574315,2023-10-16,4701.41,337.09
1394,3670574315,2023-10-23,3761.59,429.42
1395,3670574315,2023-10-30,4274.31,130.32
1396,3670574315,2023-11-06,3295.97,378.5
1397,3670574315,2023-11-13,1342.48,188.96
1398,3670574315,2023-11-20,2583.26,454.61
1399,3670574315,2023-11-27,4402.53,412.84
1400,3670574315,2023-12-04,4961.11,197.06
1401,3670574315,2023-12-11,2871.26,278.69
1402,3670574315,2023-12-18,3715.75,440.06
1403,3670574315,2023-12-25,2966.73,296.61
1404,4552689757,2021-01-04,3433.27,396.99
1405,4552689757,2021-01-11,1805.2,484.74
1406,4552689757,2021-01-18,1368.21,109.24
1407,4552689757,2021-01-25,2435.17,380.57
1408,4552689757,2021-02-01,4912.3,473.1
1409,4552689757,2021-02-08,3753.95,274.62
1410,4552689757,2021-02-15,3383.21,487.46
1411,4552689757,2021-02-22,2062.0,291.31
1412,4552689757,2021-03-01,3771.61,104.12
1413,4552689757,2021-03-08,2525.05,327.16
1414,4552689757,2021-03-15,4603.67,496.8
1415,4552689757,2021-03-22,3225.3,477.83
1416,4552689757,2021-03-29,1397.06,380.51
1417,4552689757,2021-04-05,2602.22,400.39
1418,4552689757,2021-04-12,4470.89,121.49
1419,4552689757,2021-04-19,4741.89,127.26
1420,4552689757,2021-04-26,4013.59,127.63
1421,4552689757,2021-05-03,4446.73,181.99
1422,4552689757,2021-05-10,2736.28,473.05
1423,4552689757,2021-05-17,4168.27,414.31
1424,4552689757,2021-05-24,4053.32,327.77
1425,4552689757,2021-05-31,4805.72,432.65
1426,4552689757,2021-06-07,2761.15,397.02
1427,4552689757,2021-06-14,4992.43,448.4
1428,4552689757,2021-06-21,1004.89,395.15
1429,4552689757,2021-06-28,4591.53,231.1
1430,4552689757,2021-07-05,4909.97,260.52
1431,4552689757,2021-07-12,2684.71,164.35
1432,4552689757,2021-07-19,1386.38,314.64
1433,4552689757,2021-07-26,3411.1,246.76
1434,4552689757,2021-08-02,3426.44,257.87
1435,4552689757,2021-08-09,4472.74,481.53
1436,4552689757,2021-08-16,3374.16,436.91
1437,4552689757,2021-08-23,4414.97,385.51
1438,4552689757,2021-08-30,1768.01,161.98
1439,4552689757,2021-09-06,4677.94,206.02
1440,4552689757,2021-09-13,1985.32,166.45
1441,4552689757,2021-09-20,3109.82,370.8
1442,4552689757,2021-09-27,3704.65,204.42
1443,4552689757,2021-10-04,1379.14,224.08
1444,4552689757,2021-10-11,3013.74,344.98
1445,4552689757,2021-10-18,2082.4,173.26
1446,4552689757,2021-10-25,4366.3,443.17
1447,4552689757,2021-11-01,2119.83,324.05
1448,4552689757,2021-11-08,2759.31,156.79
1449,4552689757,2021-11-15,4762.34,103.91
1450,4552689757,2021-11-22,1750.31,238.23
1451,4552689757,2021-11-29,4425.85,415.46
1452,4552689757,2021-12-06,3319.54,378.01
1453,4552689757,2021-12-13,2363.65,476.22
1454,4552689757,2021-12-20,1107.15,140.37
1455,4552689757,2021-12-27,4702.22,478.02
1456,4552689757,2022-01-03,2962.28,330.58
1457,4552689757,2022-01-10,4610.15,441.37
1458,4552689757,2022-01-17,4447.81,248.71
1459,4552689757,2022-01-24,4322.19,127.72
1460,4552689757,2022-01-31,2947.86,194.96
1461,4552689757,2022-02-07,1143.19,346.88
1462,4552689757,2022-02-14,1304.72,148.06
1463,4552689757,2022-02-21,1326.98,490.02
1464,4552689757,2022-02-28,1156.95,207.9
1465,4552689757,2022-03-07,3607.99,429.35
1466,4552689757,2022-03-14,3432.81,490.6
1467,4552689757,2022-03-21,2350.83,288.8
1468,4552689757,2022-03-28,4285.21,372.68
1469,4552689757,2022-04-04,1856.27,299.47
1470,4552689757,2022-04-11,4903.84,445.21
1471,4552689757,2022-04-18,1767.21,171.91
1472,4552689757,2022-04-25,4313.58,179.56
1473,4552689757,2022-05-02,2811.16,172.3
1474,4552689757,2022-05-09,1058.65,450.16
1475,4552689757,2022-05-16,4116.02,288.24
1476,4552689757,2022-05-23,1638.32,422.57
1477,4552689757,2022-05-30,2437.47,364.78
1478,4552689757,2022-06-06,2266.78,272.91
1479,4552689757,2022-06-13,3141.89,404.81
1480,4552689757,2022-06-20,4328.27,277.42
1481,4552689757,2022-06-27,1932.16,161.46
1482,4552689757,2022-07-04,2362.99,420.71
1483,4552689757,2022-07-11,2095.93,119.01
1484,4552689757,2022-07-18,3257.1,113.45
1485,4552689757,2022-07-25,4539.7,371.22
1486,4552689757,2022-08-01,2027.38,287.64
1487,4552689757,2022-08-08,3956.87,466.27
1488,4552689757,2022-08-15,4497.82,127.81
1489,4552689757,2022-08-22,1324.57,339.09
1490,4552689757,2022-08-29,2985.98,217.17
1491,4552689757,2022-09-05,4904.69,398.51
1492,4552689757,2022-09-12,3749.27,172.53
1493,4552689757,2022-09-19,2135.72,342.01
1494,4552689757,2022-09-26,4182.39,472.42
1495,4552689757,2022-10-03,3790.91,267.45
1496,4552689757,2022-10-10,3764.31,127.67
1497,4552689757,2022-10-17,3400.33,457.85
1498,4552689757,2022-10-24,3547.79,103.02
1499,4552689757,2022-10-31,3778.08,390.58
1500,4552689757,2022-11-07,3164.92,426.44
1501,4552689757,2022-11-14,1809.17,263.59
1502,4552689757,2022-11-21,4230.34,341.48
1503,4552689757,2022-11-28,4977.46,127.71
1504,4552689757,2022-12-05,1977.24,179.65
1505,4552689757,2022-12-12,4905.57,447.71
1506,4552689757,2022-12-19,1532.49,241.52
1507,4552689757,2022-12-26,1210.39,353.03
1508,4552689757,2023-01-02,2324.78,203.03
1509,4552689757,2023-01-09,3092.47,418.22
1510,4552689757,2023-01-16,2615.67,402.98
1511,4552689757,2023-01-23,2784.53,185.81
1512,4552689757,2023-01-30,2784.82,315.22
1513,4552689757,2023-02-06,2846.32,209.73
1514,4552689757,2023-02-13,1740.41,478.78
1515,4552689757,2023-02-20,2189.95,382.15
1516,4552689757,2023-02-27,2362.78,487.86
1517,4552689757,2023-03-06,4953.12,430.04
1518,4552689757,2023-03-13,3325.89,316.83
1519,4552689757,2023-03-20,2315.85,148.81
1520,4552689757,2023-03-27,1316.24,286.18
1521,4552689757,2023-04-03,4915.15,198.75
1522,4552689757,2023-04-10,2643.81,356.57
1523,4552689757,2023-04-17,2404.26,101.45
1524,4552689757,2023-04-24,2584.87,421.86
1525,4552689757,2023-05-01,4775.84,210.04
1526,4552689757,2023-05-08,4686.58,446.86
1527,4552689757,2023-05-15,2626.9,101.87
1528,4552689757,2023-05-22,4379.5,214.71
1529,4552689757,2023-05-29,4023.55,328.61
1530,4552689757,2023-06-05,1886.66,359.28
1531,4552689757,2023-06-12,4059.36,289.78
1532,4552689757,2023-06-19,3991.64,261.99
1533,4552689757,2023-06-26,4921.01,195.92
1534,4552689757,2023-07-03,4111.42,399.84
1535,4552689757,2023-07-10,3117.77,240.14
1536,4552689757,2023-07-17,2783.04,351.79
1537,4552689757,2023-07-24,3121.4,404.62
1538,4552689757,2023-07-31,2442.73,142.9
1539,4552689757,2023-08-07,3022.38,203.6
1540,4552689757,2023-08-14,3466.55,308.13
1541,4552689757,2023-08-21,4114.99,330.09
1542,4552689757,2023-08-28,2723.04,147.94
1543,4552689757,2023-09-04,1480.57,356.14
1544,4552689757,2023-09-11,4523.01,265.92
1545,4552689757,2023-09-18,3123.16,336.49
1546,4552689757,2023-09-25,2909.19,123.83
1547,4552689757,2023-10-02,3356.56,154.84
1548,4552689757,2023-10-09,3223.22,410.15
1549,4552689757,2023-10-16,1021.79,272.19
1550,4552689757,2023-10-23,3982.76,311.41
1551,4552689757,2023-10-30,1941.23,379.03
1552,4552689757,2023-11-06,4133.89,245.01
1553,4552689757,2023-11-13,2189.6,318.06
1554,4552689757,2023-11-20,2461.69,434.37
1555,4552689757,2023-11-27,4116.2,224.76
1556,4552689757,2023-12-04,2827.91,455.8
1557,4552689757,2023-12-11,1589.51,401.69
1558,4552689757,2023-12-18,2267.22,147.79
1559,4552689757,2023-12-25,1467.92,210.51
1560,3525699262,2021-01-04,3192.32,463.16
1561,3525699262,2021-01-11,2211.98,179.69
1562,3525699262,2021-01-18,2914.62,162.65
1563,3525699262,2021-01-25,2086.76,494.65
1564,3525699262,2021-02-01,3232.2,413.56
1565,3525699262,2021-02-08,1847.24,308.03
1566,3525699262,2021-02-15,3042.12,425.07
1567,3525699262,2021-02-22,1086.29,444.19
1568,3525699262,2021-03-01,1318.38,466.64
1569,3525699262,2021-03-08,1571.36,312.9
1570,3525699262,2021-03-15,1397.56,278.88
1571,3525699262,2021-03-22,2197.12,268.04
1572,3525699262,2021-03-29,3180.13,283.78
1573,3525699262,2021-04-05,1092.65,445.38
1574,3525699262,2021-04-12,1379.82,492.25
1575,3525699262,2021-04-19,4405.27,324.55
1576,3525699262,2021-04-26,1980.77,134.5
1577,3525699262,2021-05-03,3687.34,180.6
1578,3525699262,2021-05-10,3932.88,433.0
1579,3525699262,2021-05-17,4955.86,301.69
1580,3525699262,2021-05-24,4898.69,159.73
1581,3525699262,2021-05-31,4344.99,243.92
1582,3525699262,2021-06-07,2459.25,207.46
1583,3525699262,2021-06-14,1693.64,276.89
1584,3525699262,2021-06-21,4949.15,231.96
1585,3525699262,2021-06-28,2844.33,191.4
1586,3525699262,2021-07-05,2348.48,122.06
1587,3525699262,2021-07-12,4824.14,303.92
1588,3525699262,2021-07-19,3931.8,305.32
1589,3525699262,2021-07-26,4080.79,313.64
1590,3525699262,2021-08-02,3806.18,373.92
1591,3525699262,2021-08-09,3134.25,192.23
1592,3525699262,2021-08-16,1847.39,449.72
1593,3525699262,2021-08-23,1482.75,323.7
1594,3525699262,2021-08-30,3010.14,419.36
1595,3525699262,2021-09-06,1541.57,374.92
1596,3525699262,2021-09-13,3423.4,380.48
1597,3525699262,2021-09-20,3484.9,325.02
1598,3525699262,2021-09-27,4705.07,239.46
1599,3525699262,2021-10-04,1738.75,418.16
1600,3525699262,2021-10-11,1518.77,371.89
1601,3525699262,2021-10-18,3198.24,100.51
1602,3525699262,2021-10-25,1959.45,298.36
1603,3525699262,2021-11-01,2318.86,270.76
1604,3525699262,2021-11-08,3405.08,392.33
1605,3525699262,2021-11-15,1604.83,213.17
1606,3525699262,2021-11-22,3545.96,335.38
1607,3525699262,2021-11-29,3947.39,356.2
1608,3525699262,2021-12-06,2320.6,299.69
1609,3525699262,2021-12-13,4538.97,174.44
1610,3525699262,2021-12-20,2506.98,436.69
1611,3525699262,2021-12-27,2456.78,264.89
1612,3525699262,2022-01-03,2276.89,459.81
1613,3525699262,2022-01-10,3653.36,183.51
1614,3525699262,2022-01-17,3998.54,115.41
1615,3525699262,2022-01-24,2585.63,463.91
1616,3525699262,2022-01-31,3759.14,417.24
1617,3525699262,2022-02-07,4725.26,409.82
1618,3525699262,2022-02-14,1354.34,192.26
1619,3525699262,2022-02-21,2999.98,105.54
1620,3525699262,2022-02-28,3498.39,362.9
1621,3525699262,2022-03-07,3785.79,322.29
1622,3525699262,2022-03-14,2809.52,442.22
1623,3525699262,2022-03-21,4069.33,344.94
1624,3525699262,2022-03-28,1184.05,377.57
1625,3525699262,2022-04-04,3232.64,377.4
1626,3525699262,2022-04-11,2245.64,410.79
1627,3525699262,2022-04-18,2671.75,457.79
1628,3525699262,2022-04-25,1416.04,293.82
1629,3525699262,2022-05-02,1822.95,281.39
1630,3525699262,2022-05-09,2415.06,421.37
1631,3525699262,2022-05-16,1668.68,339.49
1632,3525699262,2022-05-23,2625.94,307.23
1633,3525699262,2022-05-30,3857.61,242.84
1634,3525699262,2022-06-06,2468.21,130.72
1635,3525699262,2022-06-13,3207.79,266.76
1636,3525699262,2022-06-20,4249.16,275.71
1637,3525699262,2022-06-27,4883.19,168.71
1638,3525699262,2022-07-04,2068.25,256.77
1639,3525699262,2022-07-11,1681.68,488.93
1640,3525699262,2022-07-18,3563.84,104.48
1641,3525699262,2022-07-25,3314.04,412.5
1642,3525699262,2022-08-01,1205.2,331.17
1643,3525699262,2022-08-08,2497.25,332.59
1644,3525699262,2022-08-15,2010.42,366.41
1645,3525699262,2022-08-22,3685.33,315.8
1646,3525699262,2022-08-29,4695.02,463.79
1647,3525699262,2022-09-05,1190.14,215.96
1648,3525699262,2022-09-12,2457.04,122.11
1649,3525699262,2022-09-19,3094.55,109.83
1650,3525699262,2022-09-26,3712.28,101.08
1651,3525699262,2022-10-03,1127.75,433.5
1652,3525699262,2022-10-10,2010.44,132.49
1653,3525699262,2022-10-17,2597.87,120.38
1654,3525699262,2022-10-24,4001.64,297.66
1655,3525699262,2022-10-31,3207.73,401.2
1656,3525699262,2022-11-07,4137.83,154.5
1657,3525699262,2022-11-14,2121.12,170.27
1658,3525699262,2022-11-21,1216.15,315.01
1659,3525699262,2022-11-28,1999.2,161.59
1660,3525699262,2022-12-05,3040.59,353.61
1661,3525699262,2022-12-12,4088.41,107.0
1662,3525699262,2022-12-19,3105.14,206.83
1663,3525699262,2022-12-26,4966.36,162.77
1664,3525699262,2023-01-02,2751.38,488.01
1665,3525699262,2023-01-09,1852.39,422.76
1666,3525699262,2023-01-16,1972.16,130.11
1667,3525699262,2023-01-23,1171.02,479.5
1668,3525699262,2023-01-30,1851.57,216.78
1669,3525699262,2023-02-06,4867.64,362.96
1670,3525699262,2023-02-13,2952.51,274.17
1671,3525699262,2023-02-20,1194.26,435.58
1672,3525699262,2023-02-27,4048.14,136.28
1673,3525699262,2023-03-06,2413.83,454.16
1674,3525699262,2023-03-13,1945.77,344.49
1675,3525699262,2023-03-20,2951.74,427.41
1676,3525699262,2023-03-27,1144.21,426.46
1677,3525699262,2023-04-03,1542.88,106.03
1678,3525699262,2023-04-10,3382.0,203.46
1679,3525699262,2023-04-17,3837.11,287.91
1680,3525699262,2023-04-24,3422.1,375.88
1681,3525699262,2023-05-01,4707.71,429.24
1682,3525699262,2023-05-08,2980.45,275.21
1683,3525699262,2023-05-15,3618.7,393.41
1684,3525699262,2023-05-22,1690.61,113.01
1685,3525699262,2023-05-29,2818.61,139.78
1686,3525699262,2023-06-05,2090.93,333.9
1687,3525699262,2023-06-12,1605.81,111.4
1688,3525699262,2023-06-19,3218.4,286.49
1689,3525699262,2023-06-26,2225.21,287.51
1690,3525699262,2023-07-03,3734.09,143.6
1691,3525699262,2023-07-10,2022.76,417.98
1692,3525699262,2023-07-17,3680.49,206.5
1693,3525699262,2023-07-24,2592.6,147.9
1694,3525699262,2023-07-31,2012.51,436.46
1695,3525699262,2023-08-07,2761.64,356.12
1696,3525699262,2023-08-14,1638.97,173.32
1697,3525699262,2023-08-21,4763.68,436.57
1698,3525699262,2023-08-28,4161.32,231.84
1699,3525699262,2023-09-04,3251.02,296.94
1700,3525699262,2023-09-11,4824.92,195.85
1701,3525699262,2023-09-18,4788.93,382.74
1702,3525699262,2023-09-25,2654.77,206.54
1703,3525699262,2023-10-02,4029.41,429.17
1704,3525699262,2023-10-09,2430.11,168.75
1705,3525699262,2023-10-16,2968.98,287.4
1706,3525699262,2023-10-23,3901.61,489.27
1707,3525699262,2023-10-30,3125.13,392.69
1708,3525699262,2023-11-06,2402.32,339.83
1709,3525699262,2023-11-13,1461.31,425.97
1710,3525699262,2023-11-20,2377.3,132.02
1711,3525699262,2023-11-27,4962.25,460.72
1712,3525699262,2023-12-04,1789.73,245.28
1713,3525699262,2023-12-11,4746.87,418.53
1714,3525699262,2023-12-18,4625.65,325.02
1715,3525699262,2023-12-25,1972.46,190.82
1716,4232004528,2021-01-04,3102.68,469.6
1717,4232004528,2021-01-11,3526.35,113.76
1718,4232004528,2021-01-18,3241.9,343.38
1719,4232004528,2021-01-25,3326.22,376.43
1720,4232004528,2021-02-01,2174.06,157.51
1721,4232004528,2021-02-08,4000.19,178.54
1722,4232004528,2021-02-15,1456.64,243.75
1723,4232004528,2021-02-22,4331.02,132.84
1724,4232004528,2021-03-01,1782.25,290.1
1725,4232004528,2021-03-08,2150.59,388.66
1726,4232004528,2021-03-15,3699.61,437.01
1727,4232004528,2021-03-22,1815.37,359.57
1728,4232004528,2021-03-29,4098.94,125.07
1729,4232004528,2021-04-05,1147.29,323.7
1730,4232004528,2021-04-12,3351.42,257.12
1731,4232004528,2021-04-19,1144.29,260.77
1732,4232004528,2021-04-26,3568.35,380.75
1733,4232004528,2021-05-03,2971.17,310.01
1734,4232004528,2021-05-10,3690.7,279.72
1735,4232004528,2021-05-17,2054.06,189.19
1736,4232004528,2021-05-24,4011.01,295.02
1737,4232004528,2021-05-31,3496.34,288.44
1738,4232004528,2021-06-07,4275.35,298.74
1739,4232004528,2021-06-14,4952.22,197.04
1740,4232004528,2021-06-21,1554.11,249.44
1741,4232004528,2021-06-28,4674.63,440.93
1742,4232004528,2021-07-05,1989.41,339.88
1743,4232004528,2021-07-12,3355.76,217.36
1744,4232004528,2021-07-19,1941.53,256.02
1745,4232004528,2021-07-26,4154.48,176.69
1746,4232004528,2021-08-02,2782.89,292.68
1747,4232004528,2021-08-09,4756.5,221.41
1748,4232004528,2021-08-16,1078.59,377.49
1749,4232004528,2021-08-23,4023.17,381.21
1750,4232004528,2021-08-30,3802.96,293.29
1751,4232004528,2021-09-06,1074.64,391.97
1752,4232004528,2021-09-13,4746.08,162.95
1753,4232004528,2021-09-20,1271.66,206.08
1754,4232004528,2021-09-27,4399.18,142.46
1755,4232004528,2021-10-04,3860.67,125.18
